loan,hh,village,religion,roof,rooms,beds,electricity,ownership,leader
0,29075,29,hindu,stone,2,0,1,OWNED,0
0,29076,29,hindu,stone,3,0,1,OWNED,0
0,29077,29,hindu,sheet,2,0,1,OWNED,0
0,29078,29,hindu,tile,1,0,1,OWNED,0
0,29079,29,hindu,tile,1,0,1,OWNED,0
0,29080,29,hindu,stone,2,0,1,OWNED,0
1,29081,29,hindu,tile,0,0,0,OWNED,0
0,29082,29,hindu,tile,2,0,1,OWNED,0
0,29083,29,hindu,stone,2,0,0,RENTED,0
0,29084,29,hindu,stone,2,0,0,RENTED,0
0,29085,29,hindu,sheet,1,0,1,OWNED,0
0,29086,29,hindu,stone,3,0,1,OWNED,0
0,29087,29,hindu,tile,1,0,0,OWNED,0
1,29088,29,hindu,tile,2,0,1,OWNED,0
0,29089,29,hindu,sheet,2,1,1,OWNED,0
0,29090,29,hindu,rcc,1,0,1,OWNED,0
0,29091,29,hindu,tile,2,0,1,OWNED,0
0,29092,29,hindu,tile,1,0,1,OWNED,0
0,29093,29,hindu,tile,2,0,0,OWNED,1
0,29094,29,hindu,tile,1,1,1,OWNED,0
0,29095,29,hindu,stone,2,0,0,OWNED,0
1,29096,29,hindu,stone,3,1,1,GOVERNMENT,0
0,29097,29,hindu,stone,1,0,1,OWNED,0
0,29098,29,hindu,stone,2,1,1,OWNED,0
0,29099,29,hindu,tile,2,0,1,RENTED,0
1,29100,29,hindu,stone,2,0,1,OWNED,0
0,29101,29,hindu,tile,1,0,0,OWNED,0
1,29102,29,hindu,tile,1,0,1,OWNED,0
0,29103,29,hindu,tile,2,0,1,OWNED,0
0,29104,29,hindu,tile,2,0,0,OWNED,0
0,29105,29,hindu,tile,2,0,0,OWNED,0
0,29106,29,hindu,other,3,4,1,OWNED,1
0,29107,29,hindu,rcc,7,2,1,OWNED,1
0,29108,29,hindu,tile,2,0,1,OWNED,0
1,29109,29,hindu,tile,2,0,1,OWNED,0
1,29110,29,hindu,tile,1,0,1,OWNED,0
0,29111,29,hindu,thatch,1,0,0,OWNED,0
0,29112,29,hindu,rcc,5,1,1,OWNED,0
1,29113,29,hindu,stone,5,2,1,OWNED,0
1,29114,29,hindu,stone,2,0,0,RENTED,0
0,29115,29,hindu,tile,1,0,1,OWNED,0
0,29116,29,hindu,rcc,1,0,0,GOVERNMENT,0
0,29117,29,hindu,tile,1,0,1,OWNED,0
1,29118,29,hindu,tile,3,2,1,OWNED,0
0,29119,29,hindu,tile,1,0,1,OWNED,0
1,29120,29,hindu,sheet,1,0,0,OWNED,0
0,29121,29,hindu,tile,2,0,1,OWNED,0
1,29122,29,hindu,stone,1,0,1,OWNED,0
1,29123,29,hindu,sheet,2,0,1,OWNED,0
0,29124,29,hindu,sheet,3,0,1,GOVERNMENT,0
0,29125,29,hindu,tile,2,0,1,OWNED,0
1,29126,29,hindu,stone,2,0,0,OWNED,0
0,29127,29,hindu,tile,1,0,1,OWNED,0
0,29128,29,hindu,rcc,3,1,1,GOVERNMENT,0
0,29129,29,hindu,sheet,2,2,1,OWNED,0
0,29130,29,hindu,stone,1,0,0,OWNED,0
0,29131,29,hindu,sheet,2,0,0,OWNED,0
0,29132,29,hindu,thatch,1,0,0,OWNED,0
1,29133,29,hindu,stone,2,1,1,OWNED,0
0,29134,29,hindu,rcc,2,1,1,GOVERNMENT,0
0,29135,29,hindu,stone,2,0,1,OWNED,0
0,29136,29,hindu,stone,2,0,1,OWNED,0
0,29137,29,hindu,stone,1,0,0,OWNED,0
1,29138,29,hindu,stone,2,0,1,OWNED,0
0,29139,29,hindu,stone,2,0,1,GOVERNMENT,0
0,29140,29,hindu,rcc,3,1,1,GOVERNMENT,0
0,29141,29,islam,stone,1,0,1,OWNED,0
0,29142,29,hindu,sheet,1,0,0,OWNED,0
0,29143,29,hindu,tile,2,2,1,GOVERNMENT,0
0,29144,29,hindu,rcc,4,2,1,GOVERNMENT,0
0,29145,29,hindu,stone,1,0,1,OWNED,0
0,29146,29,islam,stone,2,1,1,OWNED,0
1,29147,29,islam,stone,2,1,1,OWNED,1
1,29148,29,hindu,stone,2,0,1,GOVERNMENT,1
0,29149,29,hindu,stone,3,1,1,OWNED,0
0,29150,29,hindu,rcc,5,6,1,OWNED,1
1,29151,29,hindu,tile,3,1,1,RENTED,0
1,29152,29,islam,tile,1,0,0,OWNED,0
0,29153,29,islam,stone,2,0,1,GOVERNMENT,0
1,29154,29,islam,stone,3,0,1,GOVERNMENT,0
0,29155,29,islam,stone,2,1,1,SHARE_OWNED,0
0,29156,29,islam,stone,3,1,1,SHARE_OWNED,0
0,29157,29,hindu,stone,1,1,1,OWNED,0
1,29158,29,hindu,sheet,1,0,0,RENTED,0
0,29159,29,hindu,other,1,0,0,OWNED,0
0,29160,29,hindu,stone,3,2,0,OWNED,0
0,29161,29,hindu,stone,3,1,1,GOVERNMENT,0
0,29162,29,hindu,tile,2,0,0,OWNED,0
0,29163,29,hindu,sheet,1,0,1,OWNED,0
1,29164,29,hindu,stone,1,0,1,OWNED,1
0,29165,29,hindu,sheet,1,0,1,OWNED,0
1,29166,29,hindu,stone,3,2,0,GOVERNMENT,0
0,29167,29,hindu,stone,1,0,1,OWNED,0
0,29168,29,hindu,rcc,6,1,1,OWNED,0
0,29169,29,islam,tile,2,0,1,OWNED,0
0,29170,29,islam,stone,2,1,1,OWNED,1
0,29171,29,islam,sheet,2,1,1,OWNED,0
0,29172,29,islam,tile,1,1,1,OWNED,0
0,29173,29,hindu,stone,2,0,1,SHARE_OWNED,0
0,29174,29,hindu,stone,3,1,1,SHARE_OWNED,0
0,29175,29,hindu,stone,1,0,1,OWNED,0
0,29176,29,hindu,stone,3,0,1,OWNED,0
1,29177,29,hindu,stone,2,1,1,GOVERNMENT,0
0,29178,29,islam,stone,2,1,1,RENTED,0
1,29179,29,hindu,other,2,1,1,OWNED,0
0,29180,29,islam,other,3,1,1,OWNED,0
0,29181,29,hindu,stone,2,1,1,OWNED,0
0,29182,29,hindu,tile,3,1,1,OWNED,0
0,29183,29,hindu,sheet,2,0,1,OWNED,0
0,29184,29,hindu,tile,1,0,1,OWNED,0
0,29185,29,islam,tile,2,0,1,OWNED,0
0,29186,29,hindu,rcc,2,2,1,OWNED,1
0,29187,29,hindu,stone,4,1,1,OWNED,0
0,29188,29,islam,other,4,1,1,OWNED,0
0,29189,29,hindu,sheet,3,2,1,OWNED,0
0,29190,29,hindu,stone,3,2,1,OWNED,0
0,29191,29,hindu,stone,2,0,0,OWNED,0
0,29192,29,hindu,sheet,4,1,1,SHARE_OWNED,0
1,29193,29,hindu,rcc,5,2,1,SHARE_OWNED,1
1,29194,29,islam,tile,1,1,1,RENTED,0
1,29195,29,islam,tile,3,1,1,OWNED,0
0,29196,29,islam,stone,2,1,1,OWNED,0
0,29197,29,islam,stone,2,1,1,OWNED,0
0,29198,29,islam,tile,1,1,0,OWNED,0
0,29199,29,islam,tile,1,0,1,OWNED,0
0,29200,29,islam,stone,1,1,1,OWNED,0
0,29201,29,islam,sheet,2,2,1,OWNED,0
1,29202,29,islam,stone,2,2,1,RENTED,0
0,29203,29,hindu,rcc,3,1,1,OWNED,0
0,29204,29,hindu,tile,1,0,1,OWNED,0
0,29205,29,islam,other,1,0,1,OWNED,0
0,29206,29,hindu,tile,4,1,1,OWNED,0
0,29207,29,hindu,rcc,2,2,1,OWNED,1
0,29208,29,hindu,stone,3,2,1,OWNED,0
0,29209,29,hindu,tile,2,0,0,OWNED,0
0,29210,29,hindu,other,2,1,1,OWNED,0
0,29211,29,hindu,stone,2,1,1,OWNED,0
0,29212,29,hindu,stone,3,2,1,OWNED,0
0,29213,29,islam,other,1,0,1,OWNED,0
0,29214,29,islam,other,1,0,1,OWNED,0
0,29215,29,hindu,stone,8,2,1,OWNED,0
0,29216,29,hindu,sheet,2,1,1,OWNED,0
0,29217,29,hindu,tile,1,1,1,OWNED,1
0,29218,29,hindu,rcc,5,1,1,GOVERNMENT,0
0,29219,29,hindu,other,2,0,1,OWNED,0
0,29220,29,hindu,other,2,1,1,OWNED,0
0,29221,29,hindu,stone,2,2,1,OWNED,0
1,29222,29,islam,stone,3,2,1,OWNED,0
0,29223,29,hindu,other,3,0,1,OWNED,0
0,29224,29,hindu,other,2,1,1,OWNED,0
1,29225,29,hindu,stone,1,0,1,OWNED,0
0,29226,29,hindu,stone,1,0,1,OWNED,0
0,29227,29,hindu,stone,3,2,1,OWNED,0
0,29228,29,islam,other,2,0,1,OWNED,0
0,29229,29,islam,other,2,0,1,RENTED,0
0,29230,29,islam,stone,1,1,1,RENTED,0
1,29231,29,hindu,tile,2,0,1,RENTED,1
1,29232,29,hindu,stone,3,2,1,OWNED,1
0,29233,29,islam,stone,1,1,1,OWNED,0
1,29234,29,islam,tile,2,0,1,OWNED,1
0,29235,29,hindu,rcc,6,2,1,OWNED,0
1,29236,29,hindu,sheet,5,1,1,OWNED,0
0,29237,29,islam,sheet,1,1,1,OWNED,0
0,29238,29,islam,tile,2,0,1,OWNED,0
0,29239,29,islam,tile,2,0,1,OWNED,0
1,29240,29,islam,other,3,1,1,RENTED,0
0,29241,29,islam,sheet,3,1,1,OWNED,0
0,29242,29,hindu,rcc,3,1,1,OWNED,0
1,29243,29,hindu,tile,1,1,1,OWNED,0
0,29244,29,hindu,stone,2,0,0,SHARE_OWNED,0
0,29245,29,hindu,tile,1,0,1,OWNED,0
0,29246,29,islam,stone,2,1,1,OWNED,0
0,29247,29,hindu,stone,4,2,1,OWNED,0
1,29248,29,hindu,stone,4,2,1,OWNED,0
0,29249,29,hindu,tile,3,2,1,OWNED,0
1,29250,29,islam,rcc,5,2,1,OWNED,0
0,29251,29,islam,stone,2,0,1,OWNED,0
1,29252,29,hindu,tile,1,0,1,OWNED,0
1,29253,29,hindu,sheet,1,1,1,OWNED,0
1,29254,29,hindu,sheet,3,1,1,OWNED,0
1,29255,29,islam,tile,1,0,1,RENTED,0
0,29256,29,hindu,other,4,1,1,OWNED,0
0,29257,29,hindu,other,3,0,1,OWNED,0
0,29258,29,islam,other,1,0,0,OWNED,0
1,29259,29,hindu,sheet,2,0,1,OWNED,0
0,29260,29,christian,rcc,2,1,1,GOVERNMENT,1
0,29261,29,hindu,stone,1,1,1,OWNED,0
0,29262,29,hindu,stone,3,1,1,OWNED,0
1,29263,29,islam,stone,2,1,1,OWNED,0
0,29264,29,hindu,rcc,3,2,1,OWNED,0
0,29265,29,islam,tile,2,0,1,OWNED,0
0,29266,29,islam,tile,2,0,1,OWNED,0
0,29267,29,islam,tile,1,1,1,OWNED,0
0,29268,29,hindu,tile,1,1,1,OWNED,0
0,29269,29,hindu,stone,1,1,1,OWNED,0
0,29270,29,hindu,stone,1,0,0,OWNED,0
0,29271,29,hindu,tile,2,1,0,GOVERNMENT,0
0,29272,29,hindu,stone,3,1,1,OWNED,0
1,29273,29,hindu,stone,2,1,1,SHARE_OWNED,0
0,29274,29,hindu,sheet,1,0,1,OWNED,0
0,29275,29,hindu,stone,2,0,1,SHARE_OWNED,0
0,29276,29,hindu,other,1,0,1,OWNED,0
1,29277,29,hindu,other,1,0,1,OWNED,0
0,29278,29,hindu,other,3,0,0,SHARE_OWNED,0
1,29279,29,hindu,stone,2,0,0,OWNED,0
1,29280,29,islam,stone,4,2,1,GOVERNMENT,0
0,29281,29,hindu,rcc,1,0,1,OWNED,0
0,29282,29,islam,stone,2,1,1,OWNED,0
1,29283,29,islam,sheet,1,1,1,OWNED,0
0,29284,29,islam,tile,1,1,1,RENTED,0
0,29285,29,hindu,stone,1,1,1,OWNED,0
0,29286,29,islam,tile,2,0,1,OWNED,0
0,29287,29,hindu,rcc,2,0,0,OWNED,0
1,29288,29,hindu,tile,1,0,1,OWNED,0
1,29289,29,hindu,tile,1,0,1,OWNED,0
1,29290,29,islam,tile,2,0,0,OWNED,0
1,31001,31,hindu,stone,2,0,1,OWNED,0
1,31002,31,hindu,stone,3,0,1,OWNED,1
1,31003,31,hindu,tile,1,0,1,OWNED,0
0,31004,31,hindu,sheet,2,0,1,OWNED,0
0,31005,31,hindu,stone,2,1,1,OWNED,0
1,31006,31,hindu,stone,1,0,1,OWNED,0
1,31007,31,hindu,stone,3,0,1,OWNED,0
0,31008,31,hindu,stone,4,1,1,OWNED,1
0,31009,31,hindu,stone,5,0,1,OWNED,0
1,31010,31,hindu,tile,2,0,1,OWNED,1
1,31011,31,hindu,thatch,3,0,1,OWNED,0
1,31012,31,hindu,stone,2,1,1,OWNED,0
1,31013,31,hindu,stone,2,0,1,OWNED,0
1,31014,31,hindu,stone,4,0,1,OWNED,0
0,31015,31,hindu,sheet,1,0,1,OWNED,0
0,31016,31,hindu,tile,1,0,1,OWNED,0
1,31017,31,hindu,rcc,3,0,1,OWNED,0
0,31018,31,hindu,stone,2,0,1,OWNED,0
0,31019,31,hindu,stone,3,0,1,OWNED,0
0,31020,31,hindu,stone,1,0,1,RENTED,0
0,31021,31,hindu,rcc,3,1,1,OWNED,0
1,31022,31,hindu,rcc,2,0,1,OWNED,0
0,31023,31,hindu,tile,3,1,1,OWNED,1
0,31024,31,hindu,tile,2,0,1,OWNED,0
0,31025,31,hindu,stone,2,0,1,OWNED,0
1,31026,31,hindu,rcc,3,0,1,OWNED,0
0,31027,31,hindu,rcc,1,0,1,OWNED,0
0,31028,31,hindu,stone,2,1,1,OWNED,0
0,31029,31,hindu,stone,2,0,1,OWNED,0
1,31030,31,hindu,stone,2,0,1,SHARE_OWNED,0
0,31031,31,hindu,stone,2,0,1,OWNED,0
0,31032,31,hindu,sheet,2,0,1,OWNED,1
0,31033,31,hindu,sheet,2,0,1,OWNED,0
0,31034,31,islam,tile,1,0,1,OWNED,0
0,31035,31,hindu,tile,1,0,0,RENTED,0
0,31036,31,islam,rcc,2,0,1,OWNED,0
0,31037,31,islam,sheet,2,0,0,RENTED,0
0,31038,31,islam,sheet,3,0,1,OWNED,1
0,31039,31,islam,tile,2,0,1,RENTED,0
0,31040,31,islam,stone,1,0,0,RENTED,0
0,31041,31,islam,sheet,2,1,1,OWNED,0
1,31042,31,islam,stone,2,0,1,OWNED,0
1,31043,31,islam,stone,1,0,1,OWNED,1
1,31044,31,islam,stone,2,1,1,OWNED,1
0,31045,31,islam,stone,2,0,1,OWNED,0
0,31046,31,islam,stone,4,1,1,OWNED,0
1,31047,31,islam,sheet,2,0,1,OWNED,0
0,31048,31,islam,stone,2,0,1,RENTED,0
1,31049,31,islam,stone,3,0,1,OWNED,0
1,31050,31,islam,stone,3,1,1,OWNED,0
0,31051,31,islam,stone,2,0,1,OWNED,1
1,31052,31,hindu,stone,2,0,1,RENTED,0
0,31053,31,islam,stone,2,0,1,OWNED,0
0,31054,31,islam,sheet,2,1,1,OWNED,0
0,31055,31,islam,tile,2,1,1,OWNED,0
1,31056,31,islam,stone,2,1,1,OWNED,0
0,31057,31,hindu,tile,2,0,1,RENTED,0
0,31058,31,hindu,tile,2,0,1,RENTED,0
0,31059,31,islam,rcc,6,4,1,OWNED,0
0,31060,31,islam,rcc,5,1,1,OWNED,0
1,31061,31,islam,stone,4,0,1,OWNED,0
1,31062,31,islam,stone,2,0,1,OWNED,0
1,31063,31,hindu,tile,1,0,1,RENTED,1
0,31064,31,hindu,tile,1,0,1,RENTED,0
0,31065,31,hindu,tile,1,0,1,RENTED,0
0,31066,31,islam,rcc,3,2,1,OWNED,0
1,31067,31,islam,tile,2,0,1,RENTED,0
0,31068,31,islam,stone,2,1,1,OWNED,0
1,31069,31,islam,sheet,2,0,1,RENTED,0
0,31070,31,islam,stone,2,0,1,RENTED,0
1,31071,31,islam,tile,2,0,1,OWNED,0
0,31072,31,islam,tile,2,0,1,RENTED,0
0,31073,31,islam,sheet,2,1,1,OWNED,0
0,31074,31,islam,tile,1,1,1,OWNED,0
0,31075,31,islam,rcc,3,0,1,OWNED,0
1,31076,31,islam,rcc,2,2,1,OWNED,0
1,31077,31,islam,tile,1,0,1,OWNED,0
0,31078,31,hindu,tile,2,0,1,OWNED,0
0,31079,31,hindu,tile,3,0,1,GOVERNMENT,1
1,31080,31,hindu,tile,3,0,1,OWNED,1
0,31081,31,hindu,tile,3,0,1,OWNED,0
1,31082,31,islam,tile,2,0,1,OWNED,0
1,31083,31,hindu,stone,2,0,1,OWNED,0
1,31084,31,hindu,stone,2,0,1,OWNED,0
0,31085,31,hindu,tile,1,0,1,OWNED,0
0,31086,31,hindu,tile,2,0,1,OWNED,0
0,31087,31,hindu,stone,2,0,1,OWNED,0
0,31088,31,hindu,tile,3,0,1,OWNED,1
1,31089,31,hindu,tile,1,0,1,RENTED,0
0,31090,31,hindu,stone,2,0,1,RENTED,0
0,31091,31,hindu,stone,2,0,1,OWNED,0
0,31092,31,hindu,stone,2,0,1,OWNED,0
1,31093,31,hindu,rcc,5,2,1,OWNED,1
0,31094,31,hindu,stone,4,1,1,OWNED,1
0,31095,31,hindu,stone,2,0,1,OWNED,0
0,31096,31,hindu,tile,2,0,1,OWNED,0
1,31097,31,hindu,tile,2,0,1,OWNED,0
0,31098,31,hindu,tile,3,0,1,OWNED,0
1,31099,31,hindu,tile,3,0,1,OWNED,0
0,31100,31,hindu,sheet,2,0,1,OWNED,1
1,31101,31,hindu,sheet,1,0,1,RENTED,0
0,31102,31,hindu,tile,4,0,1,OWNED,0
0,31103,31,hindu,tile,3,0,1,OWNED,0
0,31104,31,hindu,stone,2,0,1,OWNED,0
0,31105,31,hindu,tile,2,0,1,OWNED,0
0,31106,31,hindu,sheet,2,0,1,OWNED,0
0,31107,31,hindu,stone,2,0,1,OWNED,0
1,31108,31,hindu,stone,2,0,1,OWNED,0
0,31109,31,hindu,stone,1,1,1,OWNED,0
0,31110,31,hindu,tile,3,0,1,OWNED,0
0,31111,31,hindu,stone,2,0,1,OWNED,0
0,31112,31,hindu,stone,2,0,1,OWNED,1
0,31113,31,hindu,stone,1,0,1,OWNED,0
1,31114,31,islam,tile,4,1,1,OWNED,0
1,31115,31,islam,stone,1,1,1,OWNED,0
0,31116,31,islam,stone,1,1,1,OWNED,1
0,31117,31,islam,stone,2,0,1,OWNED,0
1,31118,31,islam,sheet,2,0,1,OWNED,1
0,31119,31,islam,stone,2,1,1,OWNED,0
0,31120,31,islam,stone,2,0,1,OWNED,1
0,31121,31,islam,tile,2,0,1,OWNED,0
0,31122,31,islam,rcc,2,0,1,OWNED,0
0,31123,31,islam,sheet,1,1,1,OWNED,0
0,31124,31,islam,sheet,2,1,1,OWNED,1
0,31125,31,islam,tile,1,0,1,OWNED,0
1,31126,31,islam,sheet,1,1,1,OWNED,0
1,31127,31,islam,sheet,2,1,1,OWNED,1
1,31128,31,islam,sheet,2,1,1,OWNED,0
0,31129,31,islam,sheet,4,4,1,OWNED,0
0,31130,31,islam,sheet,2,1,1,OWNED,0
1,31131,31,islam,tile,2,2,1,OWNED,1
1,31132,31,islam,tile,2,1,1,OWNED,0
1,31133,31,islam,sheet,3,0,1,OWNED,0
0,31134,31,islam,sheet,2,0,1,OWNED,0
1,31135,31,islam,tile,1,0,1,RENTED,0
1,31136,31,islam,tile,1,0,1,RENTED,0
0,31137,31,islam,tile,1,0,1,RENTED,0
0,31138,31,islam,sheet,2,1,1,LEASED,0
0,31139,31,islam,tile,2,1,1,LEASED,0
0,31140,31,hindu,rcc,8,4,1,OWNED,1
0,31141,31,hindu,stone,4,1,1,OWNED,0
0,31142,31,hindu,rcc,1,1,1,OWNED,0
0,31143,31,hindu,stone,3,1,1,OWNED,0
0,31144,31,hindu,tile,2,0,1,OWNED,0
0,31145,31,hindu,tile,2,0,1,RENTED,0
0,31146,31,hindu,stone,5,3,1,OWNED,1
0,31147,31,hindu,sheet,2,1,1,OWNED,0
0,31148,31,hindu,sheet,2,1,1,OWNED,0
1,31149,31,hindu,rcc,1,0,1,RENTED,1
0,31150,31,hindu,tile,1,0,1,RENTED,0
0,31151,31,hindu,sheet,1,0,1,OWNED,1
1,31152,31,islam,tile,2,0,0,OWNED,0
1,31153,31,islam,stone,1,0,1,LEASED,0
0,32001,32,hindu,stone,3,0,1,OWNED,0
0,32002,32,hindu,stone,1,0,1,OWNED,1
0,32003,32,hindu,stone,3,3,1,OWNED,0
0,32004,32,hindu,stone,3,0,1,OWNED,0
0,32005,32,hindu,stone,2,0,1,OWNED,1
0,32006,32,hindu,stone,1,1,1,OWNED,0
0,32007,32,hindu,tile,1,0,0,OWNED,0
0,32008,32,hindu,rcc,3,0,1,OWNED,0
0,32009,32,hindu,stone,2,1,1,OWNED,0
0,32010,32,hindu,stone,3,0,1,OWNED,0
0,32011,32,hindu,tile,2,0,1,OWNED,0
0,32012,32,hindu,stone,2,1,1,OWNED,0
0,32013,32,hindu,tile,1,0,1,OWNED,0
0,32014,32,hindu,stone,2,0,1,OWNED,0
0,32015,32,hindu,stone,2,0,1,OWNED,0
0,32016,32,hindu,stone,1,0,1,OWNED,0
0,32017,32,hindu,stone,2,0,1,OWNED,0
0,32018,32,hindu,stone,3,0,1,OWNED,0
0,32019,32,hindu,stone,2,0,1,OWNED,0
0,32020,32,hindu,stone,2,0,1,OWNED,0
0,32021,32,hindu,stone,4,0,1,OWNED,1
0,32022,32,hindu,rcc,5,1,1,OWNED,0
0,32023,32,hindu,stone,2,0,1,OWNED,0
0,32024,32,hindu,tile,2,0,1,OWNED,0
0,32025,32,hindu,stone,1,0,1,RENTED,0
0,32026,32,hindu,stone,3,0,1,OWNED,1
0,32027,32,hindu,stone,2,0,1,OWNED,0
0,32028,32,hindu,rcc,3,0,0,OWNED,0
0,32029,32,hindu,stone,2,0,1,OWNED,0
0,32030,32,hindu,stone,2,0,1,OWNED,0
0,32031,32,hindu,stone,1,0,1,RENTED,0
0,32032,32,hindu,stone,2,0,0,OWNED,0
0,32033,32,hindu,stone,2,0,1,OWNED,0
0,32034,32,hindu,stone,2,0,1,OWNED,0
0,32035,32,hindu,stone,3,0,1,OWNED,0
0,32036,32,hindu,stone,1,0,1,OWNED,0
0,32037,32,hindu,stone,2,1,1,OWNED,0
0,32038,32,hindu,stone,1,0,1,RENTED,0
0,32039,32,hindu,stone,2,0,1,OWNED,0
0,32040,32,hindu,stone,2,0,1,OWNED,0
0,32041,32,hindu,sheet,2,0,1,OWNED,0
0,32042,32,hindu,stone,3,0,1,OWNED,0
0,32043,32,hindu,stone,2,1,1,OWNED,0
0,32044,32,hindu,stone,2,0,1,OWNED,0
1,32045,32,hindu,stone,2,0,1,RENTED,1
0,32046,32,hindu,stone,3,0,1,RENTED,0
0,32047,32,hindu,stone,2,0,1,RENTED,0
0,32048,32,hindu,stone,2,0,1,RENTED,0
0,32049,32,hindu,stone,3,1,1,OWNED,0
1,32050,32,islam,other,2,0,1,OWNED,0
0,32051,32,islam,stone,3,0,1,OWNED,0
1,32052,32,islam,stone,3,1,1,OWNED,1
1,32053,32,hindu,stone,3,0,1,OWNED,0
1,32054,32,hindu,tile,2,0,1,OWNED,0
0,32055,32,hindu,rcc,2,0,1,OWNED,0
1,32056,32,islam,stone,2,0,1,OWNED,0
0,32057,32,hindu,stone,2,0,1,OWNED,0
0,32058,32,hindu,stone,1,0,1,OWNED,0
1,32059,32,hindu,stone,1,0,1,OWNED,0
0,32060,32,hindu,stone,1,0,0,OWNED,0
0,32061,32,hindu,stone,1,0,0,OWNED,1
1,32062,32,hindu,rcc,3,0,1,OWNED,0
0,32063,32,hindu,rcc,4,1,1,OWNED,0
0,32064,32,hindu,stone,2,0,1,OWNED,1
0,32065,32,hindu,stone,2,0,1,OWNED,0
0,32066,32,hindu,stone,2,0,1,OWNED,1
0,32067,32,hindu,stone,2,0,1,OWNED,0
0,32068,32,hindu,stone,2,0,1,OWNED,0
1,32069,32,hindu,stone,2,0,1,RENTED,0
1,32070,32,hindu,stone,2,0,1,OWNED,0
0,32071,32,hindu,stone,2,0,1,OWNED,0
1,32072,32,islam,other,2,0,1,RENTED,0
0,32073,32,hindu,stone,1,0,0,OWNED,0
0,32074,32,hindu,stone,2,0,1,OWNED,0
1,32075,32,islam,tile,1,0,1,OWNED,0
0,32076,32,islam,stone,3,0,1,OWNED,0
0,32077,32,hindu,stone,5,1,1,OWNED,0
0,32078,32,hindu,stone,3,0,1,OWNED,0
0,32079,32,hindu,other,2,0,1,RENTED,0
1,32080,32,hindu,other,3,0,1,OWNED,0
0,32081,32,hindu,stone,2,0,1,OWNED,0
0,32082,32,hindu,stone,2,0,1,OWNED,0
0,32083,32,hindu,stone,2,0,1,OWNED,0
0,32084,32,hindu,stone,2,0,1,OWNED,0
1,32085,32,hindu,stone,4,1,1,OWNED,0
0,32086,32,hindu,stone,2,1,1,OWNED,0
0,32087,32,hindu,stone,1,0,1,RENTED,0
0,32088,32,hindu,stone,10,2,1,OWNED,0
0,32089,32,hindu,stone,2,0,1,OWNED,0
0,32090,32,hindu,stone,1,1,1,OWNED,0
0,32091,32,hindu,stone,1,0,1,OWNED,0
0,32092,32,hindu,stone,1,0,1,OWNED,0
1,32093,32,hindu,stone,9,1,1,OWNED,1
0,32094,32,hindu,stone,2,0,1,OWNED,0
0,32095,32,hindu,stone,2,1,1,OWNED,0
0,32096,32,hindu,stone,5,4,1,OWNED,0
0,32097,32,hindu,stone,3,0,1,OWNED,0
0,32098,32,hindu,stone,4,0,1,OWNED,0
0,32099,32,hindu,stone,3,1,1,OWNED,0
0,32100,32,hindu,rcc,3,0,1,OWNED,0
0,32101,32,hindu,stone,2,0,1,OWNED,0
0,32102,32,hindu,stone,2,0,1,OWNED,0
0,32103,32,hindu,stone,2,0,1,OWNED,1
0,32104,32,hindu,thatch,1,0,1,OWNED,0
0,32105,32,hindu,stone,2,0,1,OWNED,0
0,32106,32,hindu,stone,3,0,1,OWNED,1
0,32107,32,hindu,other,2,0,1,OWNED,0
0,32108,32,hindu,stone,2,0,1,OWNED,0
0,32109,32,hindu,rcc,2,1,1,OWNED,1
0,32110,32,hindu,rcc,1,0,1,OWNED,0
1,32111,32,hindu,stone,3,0,1,OWNED,0
0,32112,32,hindu,stone,2,0,1,OWNED,1
0,32113,32,hindu,stone,2,1,1,OWNED,0
0,32114,32,hindu,stone,2,0,1,OWNED,0
0,32115,32,hindu,stone,2,0,1,OWNED,0
0,32116,32,hindu,stone,1,0,1,OWNED,0
0,32117,32,hindu,stone,2,0,1,OWNED,0
0,32118,32,hindu,rcc,4,0,1,OWNED,0
0,32119,32,hindu,rcc,4,2,1,OWNED,1
0,32120,32,hindu,sheet,2,0,1,OWNED,0
0,32121,32,hindu,stone,3,1,1,OWNED,1
0,32122,32,hindu,rcc,3,1,1,OWNED,1
0,32123,32,hindu,stone,3,0,1,OWNED,0
0,32124,32,hindu,stone,2,0,1,OWNED,0
0,32125,32,islam,tile,2,1,1,OWNED,0
0,32126,32,islam,stone,3,1,1,OWNED,0
0,32127,32,hindu,tile,1,1,1,OWNED,0
1,32128,32,hindu,stone,1,0,1,OWNED,0
1,32129,32,islam,other,2,0,1,OWNED,0
1,32130,32,hindu,rcc,4,0,1,OWNED,0
0,32131,32,hindu,stone,3,0,1,OWNED,0
0,32132,32,hindu,rcc,3,1,1,OWNED,0
0,32133,32,hindu,rcc,5,2,1,OWNED,0
1,32134,32,hindu,other,2,0,1,OWNED,0
1,32135,32,hindu,stone,2,1,1,OWNED,0
1,32136,32,hindu,stone,2,0,1,OWNED,0
1,32137,32,hindu,stone,3,1,1,OWNED,0
1,32138,32,hindu,stone,2,0,1,OWNED,0
0,32139,32,hindu,stone,2,0,1,OWNED,0
0,32140,32,hindu,stone,3,0,1,OWNED,0
0,32141,32,hindu,stone,2,0,1,GOVERNMENT,0
0,32142,32,hindu,stone,2,0,1,OWNED,0
0,32143,32,hindu,stone,2,0,1,RENTED,0
0,32144,32,hindu,stone,3,0,1,OWNED,0
