CS_PropertyID,cluster,size,empl_gr,Rent,leasing_rate,stories,age,renovated,class_a,class_b,LEED,Energystar,green_rating,net,amenities,cd_total_07,hd_total07,total_dd_07,Precipitation,Gas_Costs,Electricity_Costs,cluster_rent
42088,312,264885,4.01,21.39,96.19,20,26,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.965
45249,312,116000,4.01,22.51,84.22,11,87,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.965
23321,312,118370,4.01,23,86.57,14,25,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.965
765114,312,500000,4.01,23.5,98.07,25,79,1,0,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.965
56248,312,664940,4.01,23.57,95.92,34,32,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.965
233923,312,1333312,4.01,24,93.65,49,27,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.965
233918,312,1247061,4.01,24.75,93.25,51,25,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,18.965
649398,313,390139,3.27,24.11,64.46,17,4,0,1,0,0,1,1,0,1,2269,2382,4651,40.7,0.0138,0.0229,25.555
437561,313,572643,3.27,27,80.82,21,12,0,1,0,0,0,0,0,0,2269,2382,4651,40.7,0.013810464,0.022889801,25.555
524220,314,580875,4.01,24.14,98.77,27,5,0,1,0,0,1,1,1,0,2746,1670,4416,25.55,0.0101,0.0289,21.39
233988,314,150000,4.01,15,72.65,21,81,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,21.39
233943,314,594595,4.01,18.09,95.97,29,46,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,21.39
234056,314,674246,4.01,20.52,89.06,16,24,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,21.39
42088,314,264885,4.01,21.39,96.19,20,26,0,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,21.39
233923,314,1333312,4.01,24,93.65,49,27,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,21.39
233918,314,1247061,4.01,24.75,93.25,51,25,1,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,21.39
393243,315,259118,1.43,24.25,98.59,6,22,0,1,0,0,1,1,0,1,966,6040,7006,16.67,0.0095,0.022,20.875
41989,315,313319,1.43,18.73,97.81,3,26,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673,0.021981243,20.875
393228,315,102696,1.43,20.43,80.92,3,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673,0.021981243,20.875
393237,315,104366,1.43,20.5,39.82,3,26,0,0,1,0,0,0,0,1,966,6040,7006,16.67,0.009486673,0.021981243,20.875
531913,315,49630,1.43,20.75,0,2,26,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673,0.021981243,20.875
399270,315,18012,1.43,21,0.78,1,28,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673,0.021981243,20.875
402530,315,16700,1.43,21,0,1,28,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673,0.021981243,20.875
531942,315,97168,1.43,21,53.6,4,26,0,0,1,0,0,0,0,0,966,6040,7006,16.67,0.009486673,0.021981243,20.875
144458,316,388000,1.74,24.36,97.07,18,116,1,0,1,1,0,1,0,1,1113,6001,7114,41.32,0.0108,0.0233,21.02
144439,316,328019,1.74,11,94.51,20,97,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
711606,316,36000,1.74,14.14,66.63,10,81,0,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144416,316,357777,1.74,14.35,91.71,22,49,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144464,316,379600,1.74,14.63,80.04,17,103,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144515,316,136800,1.74,14.75,83.33,13,84,0,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144559,316,84000,1.74,15.06,92.08,10,77,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144402,316,625696,1.74,16.23,94.36,23,97,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144448,316,87650,1.74,17,95.92,19,96,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144297,316,1601744,1.74,17.85,93.77,48,34,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144461,316,157406,1.74,18,60.68,17,113,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144318,316,803046,1.74,18.04,72.44,40,26,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
147212,316,476711,1.74,18.56,93.43,28,36,0,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
146116,316,936800,1.74,18.89,82.03,20,83,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144475,316,63520,1.74,19,82.66,16,88,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144491,316,173612,1.74,19,95.46,14,104,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144523,316,281325,1.74,19,96.02,12,119,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144410,316,130976,1.74,19.13,94.22,22,80,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144493,316,85277,1.74,20,85.49,14,116,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144320,316,1019325,1.74,20.5,91.49,39,23,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144466,316,159000,1.74,20.5,96.09,17,46,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144555,316,177000,1.74,20.6,97.99,10,78,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144342,316,591430,1.74,20.91,86.79,37,32,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144558,316,114530,1.74,21.02,92.08,10,81,0,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144462,316,144332,1.74,22,70.45,17,94,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144507,316,144465,1.74,22,97.79,12,111,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
41280,316,272233,1.74,22.13,69.22,18,96,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144418,316,440000,1.74,22.5,88.47,22,46,0,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144494,316,219273,1.74,22.5,84.05,15,114,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144499,316,197621,1.74,22.67,78.9,12,107,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144286,316,1904229,1.74,23.5,99.42,57,40,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144329,316,798782,1.74,23.5,68.55,40,21,0,1,0,0,0,0,1,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
576483,316,43049,1.74,24.35,20.21,5,107,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144319,316,455813,1.74,24.5,84.6,41,80,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144445,316,237070,1.74,24.5,76.61,19,50,0,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144394,316,528104,1.74,24.73,47.76,24,46,0,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144611,316,463232,1.74,26,62.47,8,115,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
354086,316,1504364,1.74,26.45,93.27,37,4,0,1,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144309,316,765000,1.74,26.5,83.87,43,77,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144432,316,874742,1.74,26.65,56.63,20,91,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
148621,316,500000,1.74,27.8,89.36,22,25,0,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144371,316,879000,1.74,28,87.62,28,26,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144476,316,718000,1.74,28,86.89,16,85,0,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144361,316,363657,1.74,28.26,85.87,30,37,0,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
144415,316,1449067,1.74,31.21,95.87,23,95,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21.02
409037,317,256250,3.7,24.5,95.88,10,6,0,1,0,0,1,1,0,1,3125,2080,5205,25.55,0.0101,0.0289,25.375
409038,317,369313,3.7,26.25,40.71,14,1,0,1,0,0,0,0,0,1,3125,2080,5205,25.55,0.01011846,0.028868699,25.375
409036,318,256111,3.7,24.5,98.77,10,8,0,1,0,0,1,1,0,1,3125,2080,5205,25.55,0.0101,0.0289,25.375
409038,318,369313,3.7,26.25,40.71,14,1,0,1,0,0,0,0,0,1,3125,2080,5205,25.55,0.01011846,0.028868699,25.375
420373,319,226904,3.7,24.5,77.42,8,9,0,1,0,0,1,1,0,0,3125,2080,5205,25.55,0.0101,0.0289,18.5
409844,319,85553,3.7,14.5,70.04,2,25,0,0,1,0,0,0,0,0,3125,2080,5205,25.55,0.01011846,0.028868699,18.5
409704,319,223498,3.7,17.5,34.3,10,24,1,0,1,0,0,0,0,1,3125,2080,5205,25.55,0.01011846,0.028868699,18.5
420253,319,104804,3.7,18.5,53.71,4,9,0,0,1,0,0,0,0,0,3125,2080,5205,25.55,0.01011846,0.028868699,18.5
420621,319,200167,3.7,19.43,98.35,7,5,0,1,0,0,0,0,1,0,3125,2080,5205,25.55,0.01011846,0.028868699,18.5
234014,320,395637,4.01,24.52,87.78,20,25,1,1,0,0,1,1,0,1,2746,1670,4416,25.55,0.0101,0.0289,22
236459,320,118853,4.01,14,97.38,12,28,0,0,1,0,0,0,0,0,2746,1670,4416,25.55,0.01011846,0.028868699,22
233971,320,481222,4.01,17,98.4,25,29,0,1,0,0,0,0,1,1,2746,1670,4416,25.55,0.01011846,0.028868699,22
239944,320,220583,4.01,19.14,88.72,4,31,1,0,1,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,22
239739,320,95221,4.01,22,96.87,6,26,0,0,1,0,0,0,1,0,2746,1670,4416,25.55,0.01011846,0.028868699,22
239856,320,71565,4.01,22,92.08,5,28,0,0,1,0,0,0,0,0,2746,1670,4416,25.55,0.01011846,0.028868699,22
234044,320,371000,4.01,25.15,91.64,17,26,0,1,0,0,0,0,0,1,2746,1670,4416,25.55,0.01011846,0.028868699,22
340570,321,188097,3.07,24.6,86.71,3,26,0,0,1,0,1,1,0,0,1148,2472,3620,22.71,0.0103,0.0378,22.2
340927,321,30000,3.07,19.2,90.06,2,22,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,22.2
340571,321,27969,3.07,21.6,90.99,3,26,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,22.2
340569,321,90000,3.07,22.2,87.31,3,24,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,22.2
342038,321,6627,3.07,22.2,0,1,24,0,0,0,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,22.2
340637,321,70000,3.07,22.8,78.43,3,22,1,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,22.2
340931,321,34000,3.07,22.8,100,2,30,0,0,1,0,0,0,0,0,1148,2472,3620,22.71,0.01029615,0.037807737,22.2
655762,323,127750,2.38,24.86,56,2,4,0,1,0,0,1,1,0,0,684,1419,2103,22.71,0.0103,0.0378,23.53
285756,323,37263,2.38,22.2,93.67,2,23,0,0,1,0,0,0,0,0,684,1419,2103,22.71,0.01029615,0.037807737,23.53
139833,326,225000,0.32,25,88,9,96,1,0,1,1,0,1,0,0,1447,4502,5949,45.73,0.0131,0.0309,18.225
140224,326,25102,0.32,11.5,76.1,8,87,1,0,0,0,0,0,0,1,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
140708,326,9000,0.32,12.5,50,2,57,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139988,326,24068,0.32,14,77.15,5,117,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
599759,326,10396,0.32,14,16.67,6,102,1,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
140980,326,20000,0.32,14.5,77.04,5,19,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139795,326,107127,0.32,15,98.62,26,21,0,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
140417,326,25480,0.32,16,82.73,5,75,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
5071741,326,8206,0.32,16.65,40.36,4,87,1,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
140725,326,220500,0.32,18,61.23,13,101,1,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
140780,326,168397,0.32,18.05,97.44,16,34,0,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
140896,326,24800,0.32,18.06,69.02,7,102,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139837,326,154000,0.32,18.39,94.59,12,24,0,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139787,326,291600,0.32,18.5,72.08,25,44,0,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139823,326,60000,0.32,18.5,70,7,43,0,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139835,326,202838,0.32,18.5,69.86,7,22,0,1,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139793,326,261400,0.32,19.5,93.15,27,38,1,0,1,0,0,0,0,1,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139785,326,64450,0.32,20,100,6,116,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139838,326,24800,0.32,20,0,5,57,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139824,326,126000,0.32,20.6,40.19,7,77,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139831,326,404089,0.32,22,100,21,37,0,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
5849472,326,171000,0.32,22,95.63,15,41,1,0,1,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
141207,326,79360,0.32,22.5,0,8,23,0,0,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139788,326,341476,0.32,24.37,92.47,22,44,0,1,0,0,0,0,0,0,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
139887,326,280000,0.32,25.03,86.6,28,18,0,1,0,0,0,0,0,1,1447,4502,5949,45.73,0.013109576,0.03094959,18.225
148523,327,154112,1.74,25,97.14,11,94,1,0,1,1,0,1,0,0,1113,6001,7114,41.32,0.0108,0.0233,21
145029,327,16250,1.74,8.44,80.31,4,107,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144782,327,37000,1.74,14,100,5,87,0,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144382,327,938314,1.74,15.68,85.8,26,80,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144332,327,770191,1.74,16.5,86.98,38,35,1,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144349,327,885664,1.74,17.5,99.6,35,20,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144376,327,581107,1.74,17.73,94.19,27,21,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144938,327,33500,1.74,18.5,70.41,4,127,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
145155,327,14000,1.74,18.5,71.43,3,107,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144898,327,44621,1.74,19,91.24,4,135,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
655916,327,18750,1.74,19,100,5,127,0,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144951,327,25000,1.74,19.24,75.82,4,117,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144939,327,53000,1.74,19.5,92.76,4,117,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144783,327,25000,1.74,19.59,58.6,5,84,1,0,0,0,0,0,1,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
1583,327,845247,1.74,20.29,88.42,36,24,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144868,327,21560,1.74,20.5,59.71,5,118,1,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
146829,327,26084,1.74,20.5,91.67,5,103,0,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144650,327,98862,1.74,20.94,100,7,95,1,0,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144655,327,107000,1.74,21,83.04,7,114,1,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144581,327,191155,1.74,21.55,100,8,131,1,1,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144594,327,96130,1.74,22.73,85.85,8,97,1,0,0,0,0,0,1,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
102828,327,37480,1.74,22.75,23.16,6,112,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144293,327,959258,1.74,23.95,86.36,51,15,0,1,0,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144399,327,243147,1.74,24,91.35,23,80,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144861,327,16500,1.74,24.59,50.36,5,97,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144652,327,68546,1.74,25,100,7,96,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
5059769,327,20000,1.74,25,100,1,95,0,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144391,327,3448680,1.74,25.74,95.45,24,77,0,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
354949,327,46150,1.74,26,100,5,31,1,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144480,327,1208000,1.74,27.5,95.16,23,30,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
144312,327,416224,1.74,27.66,88.04,41,77,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
6066144,327,12609,1.74,28.25,33.38,5,107,0,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144486,327,121153,1.74,29,100,15,18,0,1,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144891,327,40000,1.74,31.23,75.03,4,134,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
404757,327,315784,1.74,31.33,86.15,11,94,1,0,1,0,0,0,0,1,1113,6001,7114,41.32,0.01076999,0.023300117,21
109332,327,27200,1.74,31.67,61.4,8,2,0,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144765,327,93000,1.74,32,96.99,6,18,0,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
1165734,327,70853,1.74,32.11,84.79,4,22,0,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
627972,327,32046,1.74,35.29,89.34,11,6,0,0,1,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
144957,327,30721,1.74,42,100,4,121,1,0,0,0,0,0,0,0,1113,6001,7114,41.32,0.01076999,0.023300117,21
1211824,328,411982,,25,94.11,24,24,0,1,0,0,1,1,0,1,921,5908,6829,58.02,0.0134,0.0411,19.305
1211872,328,127982,,15,82.27,18,86,0,0,1,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.305
1212027,328,63150,,15,66.22,6,85,0,0,1,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.305
1216662,328,13100,,16,11.05,1,45,1,0,1,0,0,0,0,0,921,5908,6829,58.02,0.013425469,0.041119578,19.305
1211853,328,70377,,18,75.39,6,45,0,0,1,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.305
1215535,328,300000,,18,63.4,27,40,0,0,1,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.305
1211865,328,598540,,20.61,96.79,26,33,1,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.305
1212003,328,221410,,23,58.23,18,45,1,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.305
1211838,328,258721,,24,86.82,20,44,0,1,0,0,0,0,0,1,921,5908,6829,58.02,0.013425469,0.041119578,19.305
1152870,328,379914,,24.5,95.9,14,20,1,1,0,0,0,0,0,0,921,5908,6829,58.02,0.013425469,0.041119578,19.305
461333,330,957365,15.14,25.15,69.65,45,16,0,1,0,0,1,1,0,1,969,5979,6948,36.03,0.0106,0.0249,15.5
30081,330,22000,15.14,8,81.82,3,82,0,0,0,0,0,0,0,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461331,330,163000,15.14,9.11,51.96,33,78,0,0,1,0,0,0,0,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461430,330,82000,15.14,12,0,3,107,0,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
501672,330,49947,15.14,12,0.01,8,81,0,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461315,330,289000,15.14,12.5,82.45,6,87,0,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461385,330,40000,15.14,13.14,0.01,7,57,0,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461308,330,187999,15.14,13.5,80.54,18,98,0,0,1,0,0,0,0,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461306,330,35000,15.14,14,80.25,5,87,1,0,1,0,0,0,0,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461307,330,164000,15.14,14.09,54.31,10,108,0,0,1,0,0,0,0,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461336,330,1008000,15.14,14.5,61.5,47,79,1,0,1,0,0,0,1,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
95890,330,347632,15.14,15,78.31,40,81,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461304,330,45000,15.14,15,61.33,9,70,0,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
478876,330,18300,15.14,15,100,3,82,0,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
1044150,330,18993,15.14,15,100,6,82,0,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
479238,330,176834,15.14,16,9.09,9,81,0,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461334,330,800000,15.14,16.13,64.23,25,83,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
42399,330,643379,15.14,16.94,67.02,43,78,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
467671,330,32000,15.14,18,84.38,6,77,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461311,330,134000,15.14,18.5,91.87,20,36,0,1,0,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461382,330,332735,15.14,19.42,61.84,26,45,0,1,0,0,0,0,0,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461358,330,320000,15.14,19.5,66.37,23,88,1,1,0,0,0,0,1,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
464766,330,40000,15.14,19.6,0,10,85,0,0,0,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461357,330,385144,15.14,19.66,86.1,27,83,1,0,1,0,0,0,1,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461355,330,565000,15.14,19.7,85.04,26,45,1,1,0,0,0,0,0,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
818644,330,130000,15.14,20,98.81,7,23,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
462435,330,336000,15.14,20.75,50.62,23,42,0,0,1,0,0,0,0,1,969,5979,6948,36.03,0.010612043,0.024941383,15.5
932514,330,246649,15.14,23.21,88.96,10,1,0,1,0,0,0,0,1,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461325,330,493000,15.14,29.95,67.67,25,18,0,1,0,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,15.5
461419,332,544000,15.14,25.22,87.91,37,32,1,1,0,0,1,1,0,0,969,5979,6948,36.03,0.0106,0.0249,18
461309,332,307277,15.14,15,98.33,21,26,1,1,0,0,0,0,1,1,969,5979,6948,36.03,0.010612043,0.024941383,18
461427,332,70000,15.14,15.5,88.57,6,119,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,18
30023,332,53217,15.14,17.5,53.73,4,82,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,18
836587,332,12000,15.14,17.5,12.5,3,87,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,18
467671,332,32000,15.14,18,84.38,6,77,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,18
464766,332,40000,15.14,19.6,0,10,85,0,0,0,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,18
818644,332,130000,15.14,20,98.81,7,23,1,0,1,0,0,0,0,0,969,5979,6948,36.03,0.010612043,0.024941383,18
