"partner","year","partner_name","product","product_name","partner_report_export","US_report_import","pop2000","region","govthonesty","distcap","gdppcus2000","met"
"DOM",2005,"Dominican Republic","950291","Parts and accessories :-- Garments",0,0.678,8264912,1,-0.659121811389923,2371.68798828125,19772240000,1
"ECU",1996,"Ecuador","950349","Toys representing animals or non-hu",81.177,0,12305540,2,-0.794079720973969,4354.5322265625,15941640000,2
"ECU",1996,"Ecuador","950341","Toys representing animals or non-hu",0,0.831,12305540,2,-0.794079720973969,4354.5322265625,15941640000,2
"ECU",1997,"Ecuador","950341","Toys representing animals or non-hu",0,2.602,12305540,2,-0.799597203731537,4354.5322265625,15941640000,2
"ECU",1998,"Ecuador","950341","Toys representing animals or non-hu",14.501,18.218,12305540,2,-0.805114686489105,4354.5322265625,15941640000,2
"ECU",1998,"Ecuador","950349","Toys representing animals or non-hu",551.541,1.639,12305540,2,-0.805114686489105,4354.5322265625,15941640000,2
"ECU",1999,"Ecuador","950349","Toys representing animals or non-hu",143.776,0,12305540,2,-0.92742908000946,4354.5322265625,15941640000,2
"ECU",1999,"Ecuador","950341","Toys representing animals or non-hu",11.604,16.807,12305540,2,-0.92742908000946,4354.5322265625,15941640000,2
"ECU",2000,"Ecuador","950341","Toys representing animals or non-hu",11.236,14.718,12305540,2,-1.04974341392517,4354.5322265625,15941640000,2
"ECU",2000,"Ecuador","950349","Toys representing animals or non-hu",195.707,0,12305540,2,-1.04974341392517,4354.5322265625,15941640000,2
"ECU",2001,"Ecuador","950341","Toys representing animals or non-hu",0,0.992,12305540,2,-1.04448056221008,4354.5322265625,15941640000,2
"ECU",2001,"Ecuador","950299","Parts and accessories :-- Other",1.354,1.074,12305540,2,-1.04448056221008,4354.5322265625,15941640000,2
"ECU",2001,"Ecuador","950320","Reduced-size (""scale"") model assemb",0,4.086,12305540,2,-1.04448056221008,4354.5322265625,15941640000,2
"ECU",2002,"Ecuador","950341","Toys representing animals or non-hu",0.578,0.769,12305540,2,-1.03921759128571,4354.5322265625,15941640000,2
"ECU",2003,"Ecuador","950341","Toys representing animals or non-hu",0.938,1.506,12305540,2,-0.82224851846695,4354.5322265625,15941640000,2
"ECU",2004,"Ecuador","950349","Toys representing animals or non-hu",59.44,1.727,12305540,2,-0.789134502410889,4354.5322265625,15941640000,2
"ECU",2004,"Ecuador","950341","Toys representing animals or non-hu",0.536,0.654,12305540,2,-0.789134502410889,4354.5322265625,15941640000,2
"ECU",2005,"Ecuador","950320","Reduced-size (""scale"") model assemb",0,0.28,12305540,2,-0.807563304901123,4354.5322265625,15941640000,2
"ECU",2005,"Ecuador","950349","Toys representing animals or non-hu",0.009,3.691,12305540,2,-0.807563304901123,4354.5322265625,15941640000,2
"ECU",2005,"Ecuador","950341","Toys representing animals or non-hu",1.555,0.937,12305540,2,-0.807563304901123,4354.5322265625,15941640000,2
"EGY",1998,"Egypt, Arab Rep.","950341","Toys representing animals or non-hu",0,0.83,67285500,7,-0.228749036788940,9357.814453125,102216400000,56.0999984741211
"EGY",1999,"Egypt, Arab Rep.","950349","Toys representing animals or non-hu",0,3.877,67285500,7,-0.292272865772247,9357.814453125,102216400000,56.0999984741211
"EGY",1999,"Egypt, Arab Rep.","950341","Toys representing animals or non-hu",0,7.84,67285500,7,-0.292272865772247,9357.814453125,102216400000,56.0999984741211
"EGY",2000,"Egypt, Arab Rep.","950341","Toys representing animals or non-hu",0,15.757,67285500,7,-0.355796724557877,9357.814453125,102216400000,56.0999984741211
"EGY",2001,"Egypt, Arab Rep.","950341","Toys representing animals or non-hu",0,20.207,67285500,7,-0.328485429286957,9357.814453125,102216400000,56.0999984741211
"EGY",2002,"Egypt, Arab Rep.","950349","Toys representing animals or non-hu",0,7.516,67285500,7,-0.301174104213715,9357.814453125,102216400000,56.0999984741211
"EGY",2002,"Egypt, Arab Rep.","950341","Toys representing animals or non-hu",0,10.74,67285500,7,-0.301174104213715,9357.814453125,102216400000,56.0999984741211
"EGY",2003,"Egypt, Arab Rep.","950310","Electric trains, including tracks,",0,3.564,67285500,7,-0.411596000194550,9357.814453125,102216400000,56.0999984741211
"EGY",2003,"Egypt, Arab Rep.","950341","Toys representing animals or non-hu",0,17.083,67285500,7,-0.411596000194550,9357.814453125,102216400000,56.0999984741211
"EGY",2004,"Egypt, Arab Rep.","950341","Toys representing animals or non-hu",0,49.591,67285500,7,-0.218774825334549,9357.814453125,102216400000,56.0999984741211
"EGY",2004,"Egypt, Arab Rep.","950320","Reduced-size (""scale"") model assemb",0,5.3,67285500,7,-0.218774825334549,9357.814453125,102216400000,56.0999984741211
"EGY",2005,"Egypt, Arab Rep.","950310","Electric trains, including tracks,",0,1.593,67285500,7,-0.422054469585419,9357.814453125,102216400000,56.0999984741211
"EGY",2005,"Egypt, Arab Rep.","950341","Toys representing animals or non-hu",0,148.795,67285500,7,-0.422054469585419,9357.814453125,102216400000,56.0999984741211
"ESP",1996,"Spain","950310","Electric trains, including tracks,",27.786,162.867,40499790,3,0.845410227775574,6092.00341796875,580673500000,8
"ESP",1996,"Spain","950291","Parts and accessories :-- Garments",951.601,996.215,40499790,3,0.845410227775574,6092.00341796875,580673500000,8
"ESP",1996,"Spain","950330","Other construction sets and constru",457.525,54.022,40499790,3,0.845410227775574,6092.00341796875,580673500000,8
"ESP",1996,"Spain","950320","Reduced-size (""scale"") model assemb",129.093,346.758,40499790,3,0.845410227775574,6092.00341796875,580673500000,8
"ESP",1996,"Spain","950299","Parts and accessories :-- Other",25.485,134.501,40499790,3,0.845410227775574,6092.00341796875,580673500000,8
"ESP",1996,"Spain","950341","Toys representing animals or non-hu",7.379,91.089,40499790,3,0.845410227775574,6092.00341796875,580673500000,8
"ESP",1996,"Spain","950349","Toys representing animals or non-hu",15.231,189.373,40499790,3,0.845410227775574,6092.00341796875,580673500000,8
"ESP",1997,"Spain","950349","Toys representing animals or non-hu",229.313,122.128,40499790,3,1.18422818183899,6092.00341796875,580673500000,8
"ESP",1997,"Spain","950320","Reduced-size (""scale"") model assemb",21.3,330.837,40499790,3,1.18422818183899,6092.00341796875,580673500000,8
"ESP",1997,"Spain","950299","Parts and accessories :-- Other",367.334,73.598,40499790,3,1.18422818183899,6092.00341796875,580673500000,8
"ESP",1997,"Spain","950341","Toys representing animals or non-hu",10.291,66.72,40499790,3,1.18422818183899,6092.00341796875,580673500000,8
"ESP",1997,"Spain","950291","Parts and accessories :-- Garments",244.311,921.354,40499790,3,1.18422818183899,6092.00341796875,580673500000,8
"ESP",1997,"Spain","950310","Electric trains, including tracks,",99.08,241.867,40499790,3,1.18422818183899,6092.00341796875,580673500000,8
"ESP",1997,"Spain","950330","Other construction sets and constru",849.171,61.134,40499790,3,1.18422818183899,6092.00341796875,580673500000,8
"ESP",1998,"Spain","950320","Reduced-size (""scale"") model assemb",45.824,657.279,40499790,3,1.52304601669312,6092.00341796875,580673500000,8
"ESP",1998,"Spain","950349","Toys representing animals or non-hu",351.989,1004.281,40499790,3,1.52304601669312,6092.00341796875,580673500000,8
"ESP",1998,"Spain","950299","Parts and accessories :-- Other",195.816,110.746,40499790,3,1.52304601669312,6092.00341796875,580673500000,8
"ESP",1998,"Spain","950330","Other construction sets and constru",992.248,25.188,40499790,3,1.52304601669312,6092.00341796875,580673500000,8
"ESP",1998,"Spain","950291","Parts and accessories :-- Garments",240.762,476.05,40499790,3,1.52304601669312,6092.00341796875,580673500000,8
"ESP",1998,"Spain","950341","Toys representing animals or non-hu",133.979,50.162,40499790,3,1.52304601669312,6092.00341796875,580673500000,8
"ESP",1998,"Spain","950310","Electric trains, including tracks,",136.895,112.871,40499790,3,1.52304601669312,6092.00341796875,580673500000,8
"ESP",1999,"Spain","950291","Parts and accessories :-- Garments",413.936,495.376,40499790,3,1.57050287723541,6092.00341796875,580673500000,8
"ESP",1999,"Spain","950299","Parts and accessories :-- Other",196.555,189.1,40499790,3,1.57050287723541,6092.00341796875,580673500000,8
"ESP",1999,"Spain","950320","Reduced-size (""scale"") model assemb",259.404,892.968,40499790,3,1.57050287723541,6092.00341796875,580673500000,8
"ESP",1999,"Spain","950349","Toys representing animals or non-hu",5810.424,610.19,40499790,3,1.57050287723541,6092.00341796875,580673500000,8
"ESP",1999,"Spain","950310","Electric trains, including tracks,",42.172,618.669,40499790,3,1.57050287723541,6092.00341796875,580673500000,8
"ESP",1999,"Spain","950330","Other construction sets and constru",926.85,287.324,40499790,3,1.57050287723541,6092.00341796875,580673500000,8
"ESP",1999,"Spain","950341","Toys representing animals or non-hu",48.092,4.188,40499790,3,1.57050287723541,6092.00341796875,580673500000,8
"ESP",2000,"Spain","950341","Toys representing animals or non-hu",3.378,87.182,40499790,3,1.61795973777771,6092.00341796875,580673500000,8
"ESP",2000,"Spain","950330","Other construction sets and constru",836.266,809.582,40499790,3,1.61795973777771,6092.00341796875,580673500000,8
"ESP",2000,"Spain","950291","Parts and accessories :-- Garments",192.747,325.019,40499790,3,1.61795973777771,6092.00341796875,580673500000,8
"ESP",2000,"Spain","950320","Reduced-size (""scale"") model assemb",331.153,845.018,40499790,3,1.61795973777771,6092.00341796875,580673500000,8
"ESP",2000,"Spain","950310","Electric trains, including tracks,",39.892,17.589,40499790,3,1.61795973777771,6092.00341796875,580673500000,8
"ESP",2000,"Spain","950349","Toys representing animals or non-hu",907.653,749.185,40499790,3,1.61795973777771,6092.00341796875,580673500000,8
"ESP",2000,"Spain","950299","Parts and accessories :-- Other",135.1,36.873,40499790,3,1.61795973777771,6092.00341796875,580673500000,8
"ESP",2001,"Spain","950341","Toys representing animals or non-hu",244.693,155.682,40499790,3,1.53350889682770,6092.00341796875,580673500000,8
"ESP",2001,"Spain","950330","Other construction sets and constru",1167.235,277.209,40499790,3,1.53350889682770,6092.00341796875,580673500000,8
"ESP",2001,"Spain","950310","Electric trains, including tracks,",178.898,0,40499790,3,1.53350889682770,6092.00341796875,580673500000,8
"ESP",2001,"Spain","950299","Parts and accessories :-- Other",53.954,11.675,40499790,3,1.53350889682770,6092.00341796875,580673500000,8
"ESP",2001,"Spain","950349","Toys representing animals or non-hu",263.637,271.279,40499790,3,1.53350889682770,6092.00341796875,580673500000,8
"ESP",2001,"Spain","950320","Reduced-size (""scale"") model assemb",426.673,861.885,40499790,3,1.53350889682770,6092.00341796875,580673500000,8
"ESP",2001,"Spain","950291","Parts and accessories :-- Garments",38.014,223.253,40499790,3,1.53350889682770,6092.00341796875,580673500000,8
"ESP",2002,"Spain","950299","Parts and accessories :-- Other",52.822,20.8,40499790,3,1.44905805587769,6092.00341796875,580673500000,8
"ESP",2002,"Spain","950341","Toys representing animals or non-hu",1.949,1.293,40499790,3,1.44905805587769,6092.00341796875,580673500000,8
"ESP",2002,"Spain","950310","Electric trains, including tracks,",345.784,49.929,40499790,3,1.44905805587769,6092.00341796875,580673500000,8
"ESP",2002,"Spain","950291","Parts and accessories :-- Garments",25.137,117.505,40499790,3,1.44905805587769,6092.00341796875,580673500000,8
"ESP",2002,"Spain","950349","Toys representing animals or non-hu",261.02,359.625,40499790,3,1.44905805587769,6092.00341796875,580673500000,8
"ESP",2002,"Spain","950320","Reduced-size (""scale"") model assemb",130.992,1539.129,40499790,3,1.44905805587769,6092.00341796875,580673500000,8
"ESP",2002,"Spain","950330","Other construction sets and constru",810.01,307.034,40499790,3,1.44905805587769,6092.00341796875,580673500000,8
"ESP",2003,"Spain","950349","Toys representing animals or non-hu",137.332,170.852,40499790,3,1.47426593303680,6092.00341796875,580673500000,8
"ESP",2003,"Spain","950291","Parts and accessories :-- Garments",39.359,61.789,40499790,3,1.47426593303680,6092.00341796875,580673500000,8
"ESP",2003,"Spain","950320","Reduced-size (""scale"") model assemb",256.393,1364.685,40499790,3,1.47426593303680,6092.00341796875,580673500000,8
"ESP",2003,"Spain","950330","Other construction sets and constru",633.964,128.71,40499790,3,1.47426593303680,6092.00341796875,580673500000,8
"ESP",2003,"Spain","950341","Toys representing animals or non-hu",23.437,24.279,40499790,3,1.47426593303680,6092.00341796875,580673500000,8
"ESP",2003,"Spain","950310","Electric trains, including tracks,",245.25,49.442,40499790,3,1.47426593303680,6092.00341796875,580673500000,8
"ESP",2003,"Spain","950299","Parts and accessories :-- Other",24.506,7.845,40499790,3,1.47426593303680,6092.00341796875,580673500000,8
"ESP",2004,"Spain","950299","Parts and accessories :-- Other",24.339,78.473,40499790,3,1.41425681114197,6092.00341796875,580673500000,8
"ESP",2004,"Spain","950310","Electric trains, including tracks,",582.296,14.506,40499790,3,1.41425681114197,6092.00341796875,580673500000,8
"ESP",2004,"Spain","950349","Toys representing animals or non-hu",5.324,222.085,40499790,3,1.41425681114197,6092.00341796875,580673500000,8
"ESP",2004,"Spain","950341","Toys representing animals or non-hu",16.153,96.772,40499790,3,1.41425681114197,6092.00341796875,580673500000,8
"ESP",2004,"Spain","950330","Other construction sets and constru",673.128,351.285,40499790,3,1.41425681114197,6092.00341796875,580673500000,8
"ESP",2004,"Spain","950320","Reduced-size (""scale"") model assemb",470.218,780.539,40499790,3,1.41425681114197,6092.00341796875,580673500000,8
"ESP",2004,"Spain","950291","Parts and accessories :-- Garments",0,61.242,40499790,3,1.41425681114197,6092.00341796875,580673500000,8
"ESP",2005,"Spain","950349","Toys representing animals or non-hu",53.406,131.66,40499790,3,1.34375965595245,6092.00341796875,580673500000,8
"ESP",2005,"Spain","950291","Parts and accessories :-- Garments",10.04,46.477,40499790,3,1.34375965595245,6092.00341796875,580673500000,8
"ESP",2005,"Spain","950310","Electric trains, including tracks,",408.742,42.06,40499790,3,1.34375965595245,6092.00341796875,580673500000,8
"ESP",2005,"Spain","950330","Other construction sets and constru",723.807,289.329,40499790,3,1.34375965595245,6092.00341796875,580673500000,8
"ESP",2005,"Spain","950299","Parts and accessories :-- Other",50.527,18.786,40499790,3,1.34375965595245,6092.00341796875,580673500000,8
"ESP",2005,"Spain","950341","Toys representing animals or non-hu",15.447,75.439,40499790,3,1.34375965595245,6092.00341796875,580673500000,8
"ESP",2005,"Spain","950320","Reduced-size (""scale"") model assemb",309.507,901.283,40499790,3,1.34375965595245,6092.00341796875,580673500000,8
"EST",1996,"Estonia","950349","Toys representing animals or non-hu",1.783,89.309,1369513,3,0.0732717216014862,6972.00146484375,5473040000,0
"EST",1996,"Estonia","950320","Reduced-size (""scale"") model assemb",13.301,14.969,1369513,3,0.0732717216014862,6972.00146484375,5473040000,0
"EST",1998,"Estonia","950330","Other construction sets and constru",4.882,0,1369513,3,0.425724178552628,6972.00146484375,5473040000,0
"EST",1998,"Estonia","950349","Toys representing animals or non-hu",7.593,0,1369513,3,0.425724178552628,6972.00146484375,5473040000,0
"EST",1999,"Estonia","950349","Toys representing animals or non-hu",1.181,0,1369513,3,0.566768407821655,6972.00146484375,5473040000,0
"EST",1999,"Estonia","950330","Other construction sets and constru",0.956,0,1369513,3,0.566768407821655,6972.00146484375,5473040000,0
"EST",1999,"Estonia","950320","Reduced-size (""scale"") model assemb",1.397,0,1369513,3,0.566768407821655,6972.00146484375,5473040000,0
"EST",2000,"Estonia","950310","Electric trains, including tracks,",0,1.647,1369513,3,0.707812666893005,6972.00146484375,5473040000,0
"EST",2000,"Estonia","950330","Other construction sets and constru",10.08,0,1369513,3,0.707812666893005,6972.00146484375,5473040000,0
"EST",2000,"Estonia","950320","Reduced-size (""scale"") model assemb",3.227,0,1369513,3,0.707812666893005,6972.00146484375,5473040000,0
