"","homegoal","season","team.away","team.home","period","differential","playoffs"
"19469",1,"20062007","CAR","NYI",3,1,0
"19470",1,"20062007","CAR","NYI",3,2,0
"19471",0,"20062007","CAR","NYI",3,3,0
"19472",1,"20062007","CAR","NYI",3,2,0
"19473",0,"20062007","CAR","NYI",3,3,0
"19474",1,"20062007","BOS","PIT",1,0,0
"19475",0,"20062007","BOS","PIT",2,1,0
"19476",0,"20062007","BOS","PIT",2,0,0
"19477",0,"20062007","BOS","PIT",2,-1,0
"19478",1,"20062007","BOS","PIT",3,-2,0
"19479",1,"20062007","BOS","PIT",3,-1,0
"19480",0,"20062007","TBL","FLA",1,0,0
"19481",0,"20062007","TBL","FLA",1,-1,0
"19482",1,"20062007","TBL","FLA",2,-2,0
"19483",1,"20062007","TBL","FLA",2,-1,0
"19484",1,"20062007","TBL","FLA",2,0,0
"19485",0,"20062007","TBL","FLA",3,1,0
"19486",0,"20062007","TBL","FLA",3,0,0
"19487",0,"20062007","TBL","FLA",3,-1,0
"19488",1,"20062007","TBL","FLA",3,-2,0
"19489",0,"20062007","TBL","FLA",3,-1,0
"19490",1,"20062007","NSH","DAL",3,0,0
"19491",1,"20062007","ANA","COL",1,0,0
"19492",1,"20062007","ANA","COL",1,1,0
"19493",0,"20062007","ANA","COL",2,2,0
"19494",0,"20062007","ANA","COL",2,1,0
"19495",1,"20062007","CHI","CGY",1,0,0
"19496",1,"20062007","CHI","CGY",1,1,0
"19497",0,"20062007","CHI","CGY",1,2,0
"19498",1,"20062007","CHI","CGY",3,1,0
"19499",1,"20062007","CHI","CGY",3,2,0
"19500",1,"20062007","NJD","PHX",1,0,0
"19501",0,"20062007","NJD","PHX",2,1,0
"19502",1,"20062007","NJD","PHX",2,0,0
"19503",1,"20062007","NJD","PHX",2,1,0
"19504",1,"20062007","VAN","NSH",1,0,0
"19505",1,"20062007","VAN","NSH",1,1,0
"19506",1,"20062007","VAN","NSH",2,2,0
"19507",1,"20062007","VAN","NSH",2,3,0
"19508",1,"20062007","VAN","NSH",2,4,0
"19509",1,"20062007","VAN","NSH",2,5,0
"19510",0,"20062007","CAR","BOS",1,0,0
"19511",0,"20062007","CAR","BOS",2,-1,0
"19512",0,"20062007","CAR","BOS",2,-2,0
"19513",1,"20062007","CAR","BOS",2,-3,0
"19514",0,"20062007","CAR","BOS",3,-2,0
"19515",0,"20062007","CAR","BOS",3,-3,0
"19516",1,"20062007","CBJ","PHI",1,0,0
"19517",0,"20062007","CBJ","PHI",2,1,0
"19518",1,"20062007","CBJ","PHI",2,0,0
"19519",0,"20062007","CBJ","PHI",2,1,0
"19520",1,"20062007","CBJ","PHI",3,0,0
"19521",1,"20062007","PIT","NYI",2,0,0
"19522",1,"20062007","PIT","NYI",3,1,0
"19523",1,"20062007","PIT","NYI",3,2,0
"19524",0,"20062007","PIT","NYI",3,3,0
"19525",1,"20062007","PHX","MIN",1,0,0
"19526",1,"20062007","PHX","MIN",2,1,0
"19527",1,"20062007","PHX","MIN",2,2,0
"19528",1,"20062007","PHX","MIN",3,3,0
"19529",1,"20062007","NJD","ANA",1,0,0
"19530",1,"20062007","NJD","ANA",1,1,0
"19531",0,"20062007","NJD","ANA",1,2,0
"19532",0,"20062007","NJD","ANA",2,1,0
"19533",1,"20062007","NJD","ANA",3,0,0
"19534",1,"20062007","NJD","ANA",3,1,0
"19535",0,"20062007","TOR","WSH",1,0,0
"19536",0,"20062007","TOR","WSH",1,-1,0
"19537",1,"20062007","TOR","WSH",1,-2,0
"19538",0,"20062007","TOR","WSH",2,-1,0
"19539",0,"20062007","TOR","WSH",2,-2,0
"19540",0,"20062007","TOR","WSH",2,-3,0
"19541",0,"20062007","TOR","WSH",2,-4,0
"19542",0,"20062007","TOR","WSH",3,-5,0
"19543",1,"20062007","OTT","FLA",1,0,0
"19544",0,"20062007","OTT","FLA",1,1,0
"19545",0,"20062007","OTT","FLA",1,0,0
"19546",0,"20062007","OTT","FLA",2,-1,0
"19547",1,"20062007","OTT","FLA",2,-2,0
"19548",1,"20062007","OTT","FLA",2,-1,0
"19549",1,"20062007","OTT","FLA",3,0,0
"19550",0,"20062007","OTT","FLA",3,1,0
"19551",0,"20062007","OTT","FLA",3,0,0
"19552",0,"20062007","OTT","FLA",3,-1,0
"19553",0,"20062007","STL","DET",2,0,0
"19554",1,"20062007","STL","DET",2,-1,0
"19555",0,"20062007","STL","DET",2,0,0
"19556",1,"20062007","STL","DET",3,-1,0
"19557",1,"20062007","MTL","BUF",2,0,0
"19558",0,"20062007","MTL","BUF",3,1,0
"19559",0,"20062007","MTL","BUF",4,0,0
"19560",1,"20062007","LAK","DAL",1,0,0
"19561",1,"20062007","LAK","DAL",1,1,0
"19562",1,"20062007","LAK","DAL",1,2,0
"19563",0,"20062007","LAK","DAL",2,3,0
"19564",0,"20062007","LAK","DAL",2,2,0
"19565",1,"20062007","LAK","DAL",2,1,0
"19566",0,"20062007","LAK","DAL",3,2,0
"19567",1,"20062007","LAK","DAL",3,1,0
"19568",1,"20062007","CHI","EDM",1,0,0
"19569",1,"20062007","CHI","EDM",1,1,0
"19570",1,"20062007","CHI","EDM",1,2,0
"19571",0,"20062007","CHI","EDM",2,3,0
"19572",1,"20062007","CHI","EDM",3,2,0
"19573",1,"20062007","CHI","EDM",3,3,0
"19574",0,"20062007","BOS","TOR",1,0,0
"19575",0,"20062007","BOS","TOR",1,-1,0
"19576",1,"20062007","BOS","TOR",3,-2,0
"19577",0,"20062007","BOS","TOR",3,-1,0
"19578",1,"20062007","PHI","MTL",1,0,0
"19579",0,"20062007","PHI","MTL",2,1,0
"19580",0,"20062007","PHI","MTL",2,0,0
"19581",0,"20062007","PHI","MTL",2,-1,0
"19582",1,"20062007","PHI","MTL",3,-2,0
"19583",0,"20062007","PHI","MTL",3,-1,0
"19584",1,"20062007","WSH","NYI",1,0,0
"19585",1,"20062007","WSH","NYI",2,1,0
"19586",1,"20062007","WSH","NYI",2,2,0
"19587",0,"20062007","WSH","NYI",3,3,0
"19588",1,"20062007","WSH","NYI",3,2,0
"19589",1,"20062007","FLA","ATL",1,0,0
"19590",1,"20062007","MIN","CBJ",1,0,0
"19591",0,"20062007","MIN","CBJ",1,1,0
"19592",1,"20062007","MIN","CBJ",1,0,0
"19593",0,"20062007","MIN","CBJ",3,1,0
"19594",1,"20062007","MIN","CBJ",3,0,0
"19595",1,"20062007","MIN","CBJ",3,1,0
"19596",1,"20062007","MIN","CBJ",3,2,0
"19597",0,"20062007","MIN","CBJ",3,3,0
"19598",1,"20062007","NYR","PIT",2,0,0
"19599",0,"20062007","NYR","PIT",3,1,0
"19600",0,"20062007","NYR","PIT",4,0,0
"19601",0,"20062007","PHX","STL",1,0,0
"19602",1,"20062007","PHX","STL",1,-1,0
"19603",0,"20062007","PHX","STL",2,0,0
"19604",0,"20062007","DET","NSH",1,0,0
"19605",1,"20062007","DET","NSH",1,-1,0
"19606",1,"20062007","DET","NSH",2,0,0
"19607",1,"20062007","DET","NSH",2,1,0
"19608",1,"20062007","DET","NSH",2,2,0
"19609",1,"20062007","DET","NSH",2,3,0
"19610",1,"20062007","DET","NSH",2,4,0
"19611",0,"20062007","DET","NSH",3,5,0
"19612",1,"20062007","VAN","COL",1,0,0
"19613",1,"20062007","VAN","COL",1,1,0
"19614",0,"20062007","VAN","COL",3,2,0
"19615",1,"20062007","VAN","COL",3,1,0
"19616",1,"20062007","VAN","COL",3,2,0
"19617",0,"20062007","BUF","NYR",2,0,0
"19618",0,"20062007","BUF","NYR",2,-1,0
"19619",1,"20062007","BUF","NYR",2,-2,0
"19620",1,"20062007","BUF","NYR",3,-1,0
"19621",0,"20062007","BUF","NYR",4,0,0
"19622",1,"20062007","CGY","ANA",1,0,0
"19623",0,"20062007","CGY","ANA",1,1,0
"19624",1,"20062007","CGY","ANA",2,0,0
"19625",0,"20062007","CGY","ANA",3,1,0
"19626",1,"20062007","CGY","ANA",3,0,0
"19627",1,"20062007","CGY","ANA",3,1,0
"19628",0,"20062007","CGY","ANA",3,2,0
"19629",1,"20062007","CGY","ANA",3,1,0
"19630",0,"20062007","DAL","DET",2,0,0
"19631",1,"20062007","DAL","DET",3,-1,0
"19632",1,"20062007","DAL","DET",3,0,0
"19633",1,"20062007","ATL","NYR",1,0,0
"19634",0,"20062007","ATL","NYR",2,1,0
"19635",1,"20062007","ATL","NYR",2,0,0
"19636",1,"20062007","ATL","NYR",2,1,0
"19637",0,"20062007","ATL","NYR",2,2,0
"19638",0,"20062007","ATL","NYR",3,1,0
"19639",0,"20062007","ATL","NYR",3,0,0
"19640",1,"20062007","ATL","NYR",3,-1,0
"19641",0,"20062007","ATL","NYR",4,0,0
"19642",1,"20062007","NYI","PIT",1,0,0
"19643",0,"20062007","NYI","PIT",1,1,0
"19644",0,"20062007","NYI","PIT",2,0,0
"19645",1,"20062007","NYI","PIT",2,-1,0
"19646",1,"20062007","NYI","PIT",3,0,0
"19647",1,"20062007","OTT","CAR",1,0,0
"19648",0,"20062007","OTT","CAR",1,1,0
"19649",0,"20062007","OTT","CAR",2,0,0
"19650",0,"20062007","OTT","CAR",2,-1,0
"19651",0,"20062007","OTT","CAR",3,-2,0
"19652",0,"20062007","BOS","TOR",2,0,0
"19653",1,"20062007","BOS","TOR",2,-1,0
"19654",0,"20062007","BOS","TOR",3,0,0
"19655",0,"20062007","BOS","TOR",3,-1,0
"19656",0,"20062007","BOS","TOR",3,-2,0
"19657",0,"20062007","SJS","STL",1,0,0
"19658",0,"20062007","SJS","STL",2,-1,0
"19659",1,"20062007","COL","CGY",1,0,0
"19660",1,"20062007","COL","CGY",2,1,0
"19661",1,"20062007","COL","CGY",2,2,0
"19662",1,"20062007","COL","CGY",2,3,0
"19663",0,"20062007","COL","CGY",3,4,0
"19664",1,"20062007","COL","CGY",3,3,0
"19665",0,"20062007","COL","CGY",3,4,0
"19666",1,"20062007","ANA","EDM",1,0,0
"19667",1,"20062007","ANA","EDM",2,1,0
"19668",0,"20062007","ANA","EDM",2,2,0
"19669",0,"20062007","ANA","EDM",3,1,0
"19670",0,"20062007","ANA","EDM",4,0,0
"19671",1,"20062007","CBJ","VAN",2,0,0
"19672",1,"20062007","NSH","PHI",1,0,0
"19673",0,"20062007","NSH","PHI",1,1,0
"19674",0,"20062007","NSH","PHI",2,0,0
"19675",1,"20062007","NSH","PHI",3,-1,0
"19676",0,"20062007","NSH","PHI",3,0,0
"19677",1,"20062007","SJS","MIN",1,0,0
"19678",0,"20062007","SJS","MIN",1,1,0
"19679",0,"20062007","SJS","MIN",2,0,0
"19680",0,"20062007","DAL","CHI",1,0,0
"19681",1,"20062007","DAL","CHI",3,-1,0
"19682",1,"20062007","DAL","CHI",3,0,0
"19683",1,"20062007","TBL","BOS",1,0,0
"19684",0,"20062007","TBL","BOS",1,1,0
"19685",0,"20062007","TBL","BOS",2,0,0
"19686",1,"20062007","TBL","BOS",2,-1,0
"19687",0,"20062007","TBL","BOS",3,0,0
"19688",1,"20062007","TBL","BOS",3,-1,0
"19689",1,"20062007","DAL","WSH",1,0,0
"19690",1,"20062007","DAL","WSH",1,1,0
"19691",0,"20062007","DAL","WSH",2,2,0
"19692",1,"20062007","DAL","WSH",2,1,0
"19693",1,"20062007","DAL","WSH",2,2,0
"19694",0,"20062007","DAL","WSH",3,3,0
"19695",0,"20062007","DAL","WSH",3,2,0
"19696",0,"20062007","MTL","CAR",1,0,0
"19697",1,"20062007","MTL","CAR",1,-1,0
"19698",1,"20062007","MTL","CAR",2,0,0
"19699",0,"20062007","MTL","CAR",2,1,0
"19700",1,"20062007","MTL","CAR",3,0,0
"19701",1,"20062007","MTL","CAR",3,1,0
"19702",1,"20062007","TOR","ATL",1,0,0
"19703",1,"20062007","TOR","ATL",3,1,0
"19704",1,"20062007","TOR","ATL",3,2,0
"19705",1,"20062007","TOR","ATL",3,3,0
"19706",1,"20062007","TOR","ATL",3,4,0
"19707",1,"20062007","FLA","OTT",1,0,0
"19708",1,"20062007","FLA","OTT",1,1,0
"19709",1,"20062007","FLA","OTT",1,2,0
"19710",1,"20062007","FLA","OTT",2,3,0
"19711",1,"20062007","FLA","OTT",2,4,0
"19712",1,"20062007","FLA","OTT",2,5,0
"19713",0,"20062007","PHI","NYI",1,0,0
"19714",0,"20062007","PHI","NYI",1,-1,0
"19715",0,"20062007","PHI","NYI",2,-2,0
"19716",1,"20062007","PHI","NYI",2,-3,0
"19717",1,"20062007","PHI","NYI",3,-2,0
"19718",1,"20062007","NSH","STL",1,0,0
"19719",0,"20062007","NSH","STL",1,1,0
"19720",0,"20062007","NSH","STL",1,0,0
"19721",1,"20062007","NSH","STL",2,-1,0
"19722",0,"20062007","NSH","STL",2,0,0
"19723",1,"20062007","NSH","STL",2,-1,0
"19724",0,"20062007","NSH","STL",3,0,0
"19725",0,"20062007","NSH","STL",3,-1,0
"19726",1,"20062007","NSH","STL",3,-2,0
"19727",1,"20062007","COL","EDM",1,0,0
"19728",0,"20062007","COL","EDM",1,1,0
"19729",0,"20062007","COL","EDM",1,0,0
"19730",1,"20062007","COL","EDM",1,-1,0
"19731",0,"20062007","COL","EDM",1,0,0
"19732",0,"20062007","COL","EDM",1,-1,0
"19733",0,"20062007","COL","EDM",2,-2,0
"19734",0,"20062007","COL","EDM",2,-3,0
"19735",0,"20062007","COL","EDM",3,-4,0
"19736",1,"20062007","COL","EDM",3,-5,0
"19737",0,"20062007","LAK","PHX",1,0,0
"19738",1,"20062007","LAK","PHX",1,-1,0
"19739",0,"20062007","LAK","PHX",1,0,0
"19740",1,"20062007","LAK","PHX",1,-1,0
"19741",1,"20062007","LAK","PHX",1,0,0
"19742",0,"20062007","LAK","PHX",1,1,0
"19743",1,"20062007","LAK","PHX",1,0,0
"19744",1,"20062007","LAK","PHX",2,1,0
"19745",0,"20062007","LAK","PHX",2,2,0
"19746",1,"20062007","LAK","PHX",3,1,0
"19747",1,"20062007","LAK","PHX",3,2,0
"19748",0,"20062007","ANA","VAN",1,0,0
"19749",1,"20062007","ANA","VAN",3,-1,0
"19750",0,"20062007","ANA","VAN",3,0,0
"19751",1,"20062007","NYR","BUF",1,0,0
"19752",1,"20062007","NYR","BUF",2,1,0
"19753",0,"20062007","NYR","BUF",2,2,0
"19754",0,"20062007","NYR","BUF",3,1,0
"19755",0,"20062007","NYR","BUF",3,0,0
"19756",1,"20062007","NYR","BUF",3,-1,0
"19757",0,"20062007","DET","MIN",2,0,0
"19758",0,"20062007","DET","MIN",2,-1,0
"19759",0,"20062007","DET","MIN",3,-2,0
"19760",1,"20062007","STL","CHI",1,0,0
"19761",1,"20062007","STL","CHI",1,1,0
"19762",1,"20062007","STL","CHI",2,2,0
"19763",0,"20062007","STL","CHI",3,3,0
"19764",0,"20062007","STL","CHI",3,2,0
"19765",1,"20062007","STL","CHI",3,1,0
"19766",1,"20062007","STL","CHI",3,2,0
"19767",0,"20062007","CBJ","CGY",1,0,0
"19768",1,"20062007","CBJ","CGY",3,-1,0
"19769",1,"20062007","CBJ","CGY",3,0,0
"19770",0,"20062007","TOR","MTL",1,0,0
"19771",0,"20062007","TOR","MTL",1,-1,0
"19772",1,"20062007","TOR","MTL",2,-2,0
"19773",0,"20062007","TOR","MTL",3,-1,0
"19774",1,"20062007","TOR","MTL",3,-2,0
"19775",1,"20062007","TOR","MTL",3,-1,0
"19776",1,"20062007","TBL","OTT",1,0,0
"19777",1,"20062007","TBL","OTT",1,1,0
"19778",1,"20062007","TBL","OTT",1,2,0
"19779",1,"20062007","TBL","OTT",1,3,0
"19780",0,"20062007","TBL","OTT",2,4,0
"19781",0,"20062007","TBL","OTT",2,3,0
"19782",1,"20062007","TBL","OTT",3,2,0
"19783",1,"20062007","BOS","CAR",1,0,0
"19784",0,"20062007","BOS","CAR",1,1,0
"19785",0,"20062007","BOS","CAR",1,0,0
"19786",1,"20062007","BOS","CAR",2,-1,0
"19787",1,"20062007","BOS","CAR",2,0,0
"19788",1,"20062007","BOS","CAR",3,1,0
"19789",1,"20062007","BOS","CAR",3,2,0
"19790",0,"20062007","SJS","DET",1,0,0
"19791",1,"20062007","SJS","DET",2,-1,0
"19792",1,"20062007","SJS","DET",2,0,0
"19793",0,"20062007","SJS","DET",3,1,0
"19794",0,"20062007","SJS","DET",3,0,0
"19795",1,"20062007","NJD","PHI",1,0,0
"19796",1,"20062007","NJD","PHI",1,1,0
"19797",0,"20062007","NJD","PHI",1,2,0
"19798",0,"20062007","NJD","PHI",2,1,0
"19799",1,"20062007","NJD","PHI",3,0,0
"19800",0,"20062007","NJD","PHI",3,1,0
"19801",0,"20062007","NYI","PIT",1,0,0
"19802",1,"20062007","NYI","PIT",1,-1,0
"19803",1,"20062007","NYI","PIT",1,0,0
"19804",0,"20062007","NYI","PIT",2,1,0
"19805",0,"20062007","NYI","PIT",2,0,0
"19806",0,"20062007","NYI","PIT",3,-1,0
"19807",1,"20062007","NYI","PIT",3,-2,0
"19808",0,"20062007","NYI","PIT",3,-1,0
"19809",0,"20062007","ATL","FLA",1,0,0
"19810",1,"20062007","ATL","FLA",1,-1,0
"19811",0,"20062007","ATL","FLA",2,0,0
"19812",0,"20062007","ATL","FLA",3,-1,0
"19813",1,"20062007","BUF","WSH",1,0,0
"19814",1,"20062007","BUF","WSH",1,1,0
"19815",1,"20062007","BUF","WSH",1,2,0
"19816",0,"20062007","BUF","WSH",1,3,0
"19817",1,"20062007","BUF","WSH",1,2,0
"19818",1,"20062007","BUF","WSH",2,3,0
"19819",0,"20062007","BUF","WSH",2,4,0
"19820",0,"20062007","BUF","WSH",2,3,0
"19821",1,"20062007","BUF","WSH",3,2,0
"19822",0,"20062007","BUF","WSH",3,3,0
"19823",1,"20062007","BUF","WSH",3,2,0
"19824",0,"20062007","CHI","NSH",1,0,0
"19825",1,"20062007","CHI","NSH",1,-1,0
"19826",0,"20062007","CHI","NSH",2,0,0
"19827",1,"20062007","CHI","NSH",2,-1,0
"19828",1,"20062007","CHI","NSH",2,0,0
"19829",0,"20062007","CHI","NSH",3,1,0
"19830",0,"20062007","CHI","NSH",4,0,0
"19831",0,"20062007","CBJ","EDM",1,0,0
"19832",0,"20062007","CBJ","EDM",2,-1,0
"19833",0,"20062007","CBJ","EDM",2,-2,0
"19834",0,"20062007","CBJ","EDM",3,-3,0
"19835",0,"20062007","MIN","DAL",1,0,0
"19836",1,"20062007","MIN","DAL",1,-1,0
"19837",1,"20062007","MIN","DAL",2,0,0
"19838",0,"20062007","MIN","DAL",2,1,0
"19839",0,"20062007","MIN","DAL",3,0,0
"19840",1,"20062007","MIN","DAL",3,-1,0
"19841",1,"20062007","COL","VAN",2,0,0
"19842",0,"20062007","COL","VAN",3,1,0
"19843",1,"20062007","COL","VAN",3,0,0
"19844",0,"20062007","NYI","NYR",1,0,0
"19845",0,"20062007","NYI","NYR",1,-1,0
"19846",0,"20062007","NYI","NYR",1,-2,0
"19847",0,"20062007","NYI","NYR",1,-3,0
"19848",1,"20062007","NYI","NYR",2,-4,0
"19849",1,"20062007","NYI","NYR",2,-3,0
"19850",1,"20062007","NYI","NYR",2,-2,0
"19851",0,"20062007","NYI","NYR",2,-1,0
"19852",1,"20062007","NYI","NYR",3,-2,0
"19853",0,"20062007","NYI","NYR",3,-1,0
"19854",0,"20062007","NYI","NYR",3,-2,0
"19855",1,"20062007","LAK","ANA",1,0,0
"19856",0,"20062007","LAK","ANA",1,1,0
"19857",0,"20062007","LAK","ANA",2,0,0
"19858",0,"20062007","LAK","ANA",3,-1,0
"19859",1,"20062007","LAK","ANA",3,-2,0
"19860",1,"20062007","BOS","MTL",1,0,0
"19861",0,"20062007","BOS","MTL",1,1,0
"19862",0,"20062007","BOS","MTL",1,0,0
"19863",0,"20062007","BOS","MTL",2,-1,0
"19864",0,"20062007","BOS","MTL",2,-2,0
"19865",1,"20062007","BOS","MTL",2,-3,0
"19866",1,"20062007","BOS","MTL",2,-2,0
"19867",1,"20062007","BOS","MTL",2,-1,0
"19868",0,"20062007","BOS","MTL",3,0,0
"19869",1,"20062007","BOS","MTL",3,-1,0
"19870",0,"20062007","BOS","MTL",3,0,0
"19871",1,"20062007","SJS","DAL",1,0,0
"19872",0,"20062007","NSH","PHX",1,0,0
"19873",0,"20062007","NSH","PHX",2,-1,0
"19874",1,"20062007","NSH","PHX",2,-2,0
"19875",1,"20062007","NSH","PHX",3,-1,0
"19876",1,"20062007","NSH","PHX",3,0,0
"19877",0,"20062007","EDM","VAN",1,0,0
"19878",0,"20062007","EDM","VAN",2,-1,0
"19879",0,"20062007","EDM","VAN",2,-2,0
"19880",0,"20062007","EDM","VAN",3,-3,0
"19881",1,"20062007","ATL","TOR",1,0,0
"19882",1,"20062007","ATL","TOR",1,1,0
"19883",0,"20062007","ATL","TOR",3,2,0
"19884",0,"20062007","ATL","TOR",3,1,0
"19885",0,"20062007","ATL","TOR",3,0,0
"19886",0,"20062007","ATL","TOR",3,-1,0
"19887",0,"20062007","ATL","TOR",3,-2,0
"19888",0,"20062007","OTT","NYI",1,0,0
"19889",0,"20062007","OTT","NYI",1,-1,0
"19890",1,"20062007","OTT","NYI",2,-2,0
"19891",0,"20062007","OTT","NYI",2,-1,0
"19892",1,"20062007","OTT","NYI",3,-2,0
"19893",0,"20062007","OTT","NYI",3,-1,0
"19894",1,"20062007","FLA","PIT",1,0,0
"19895",0,"20062007","FLA","PIT",1,1,0
"19896",0,"20062007","FLA","PIT",2,0,0
"19897",1,"20062007","FLA","PIT",3,-1,0
"19898",0,"20062007","FLA","PIT",3,0,0
"19899",0,"20062007","DET","STL",1,0,0
"19900",0,"20062007","DET","STL",1,-1,0
"19901",0,"20062007","DET","STL",1,-2,0
"19902",0,"20062007","DET","STL",2,-3,0
"19903",0,"20062007","DET","STL",3,-4,0
"19904",1,"20062007","DET","STL",3,-5,0
"19905",0,"20062007","CHI","MIN",1,0,0
"19906",1,"20062007","CHI","MIN",1,-1,0
"19907",0,"20062007","CHI","MIN",1,0,0
"19908",1,"20062007","CHI","MIN",2,-1,0
"19909",0,"20062007","CBJ","COL",1,0,0
"19910",0,"20062007","CBJ","COL",1,-1,0
"19911",0,"20062007","CBJ","COL",2,-2,0
"19912",1,"20062007","CAR","CGY",1,0,0
"19913",1,"20062007","CAR","CGY",1,1,0
"19914",1,"20062007","CAR","CGY",3,2,0
"19915",1,"20062007","OTT","WSH",1,0,0
"19916",1,"20062007","OTT","WSH",1,1,0
"19917",0,"20062007","OTT","WSH",2,2,0
"19918",1,"20062007","OTT","WSH",2,1,0
"19919",0,"20062007","OTT","WSH",3,2,0
"19920",1,"20062007","OTT","WSH",3,1,0
"19921",1,"20062007","OTT","WSH",3,2,0
"19922",1,"20062007","OTT","WSH",3,3,0
"19923",1,"20062007","PHX","DAL",1,0,0
"19924",1,"20062007","PHX","DAL",2,1,0
"19925",1,"20062007","PHX","DAL",3,2,0
"19926",1,"20062007","CAR","EDM",2,0,0
"19927",0,"20062007","CAR","EDM",2,1,0
"19928",1,"20062007","CAR","EDM",2,0,0
"19929",1,"20062007","CAR","EDM",3,1,0
"19930",1,"20062007","NSH","ANA",1,0,0
"19931",1,"20062007","NSH","ANA",2,1,0
"19932",1,"20062007","NSH","ANA",3,2,0
"19933",1,"20062007","NSH","ANA",3,3,0
"19934",0,"20062007","TOR","BOS",2,0,0
"19935",1,"20062007","TOR","BOS",3,-1,0
"19936",1,"20062007","TOR","BOS",3,0,0
"19937",1,"20062007","TOR","BOS",3,1,0
"19938",0,"20062007","PIT","NYR",2,-1,0
"19939",1,"20062007","PIT","NYR",3,-2,0
"19940",1,"20062007","PIT","NYR",3,-1,0
"19941",1,"20062007","MTL","NYI",1,0,0
"19942",0,"20062007","MTL","NYI",1,1,0
"19943",0,"20062007","MTL","NYI",1,0,0
"19944",0,"20062007","MTL","NYI",2,-1,0
"19945",1,"20062007","MTL","NYI",2,-2,0
"19946",0,"20062007","MTL","NYI",3,-1,0
"19947",1,"20062007","BUF","FLA",2,0,0
"19948",0,"20062007","BUF","FLA",2,1,0
"19949",1,"20062007","BUF","FLA",3,0,0
"19950",1,"20062007","BUF","FLA",3,1,0
"19951",0,"20062007","STL","DET",1,0,0
"19952",0,"20062007","STL","DET",1,-1,0
"19953",0,"20062007","STL","DET",2,-2,0
"19954",1,"20062007","STL","DET",2,-3,0
"19955",1,"20062007","STL","DET",2,-2,0
"19956",1,"20062007","STL","DET",3,-1,0
"19957",1,"20062007","STL","DET",4,0,0
"19958",1,"20062007","CGY","MIN",1,0,0
"19959",1,"20062007","CGY","MIN",1,1,0
"19960",0,"20062007","CGY","MIN",2,2,0
"19961",0,"20062007","CGY","MIN",2,1,0
"19962",1,"20062007","PHX","CHI",1,0,0
"19963",0,"20062007","PHX","CHI",2,1,0
"19964",0,"20062007","ANA","WSH",1,0,0
"19965",0,"20062007","ANA","WSH",1,-1,0
"19966",0,"20062007","ANA","WSH",2,-2,0
"19967",0,"20062007","ANA","WSH",3,-3,0
"19968",1,"20062007","ANA","WSH",3,-4,0
"19969",0,"20062007","ANA","WSH",3,-3,0
"19970",0,"20062007","ANA","WSH",3,-4,0
"19971",0,"20062007","EDM","DAL",1,0,0
"19972",0,"20062007","EDM","DAL",2,-1,0
"19973",1,"20062007","CAR","VAN",1,0,0
"19974",1,"20062007","CAR","VAN",2,1,0
"19975",1,"20062007","CAR","VAN",3,2,0
"19976",0,"20062007","CAR","VAN",3,3,0
"19977",0,"20062007","CAR","VAN",3,2,0
"19978",0,"20062007","CAR","VAN",3,1,0
"19979",1,"20062007","CAR","VAN",4,0,0
"19980",0,"20062007","NJD","BOS",1,0,0
"19981",0,"20062007","NJD","BOS",1,-1,0
"19982",1,"20062007","NJD","BOS",2,-2,0
"19983",0,"20062007","NJD","BOS",3,-1,0
"19984",0,"20062007","NJD","BOS",3,-2,0
"19985",0,"20062007","NJD","BOS",3,-3,0
"19986",0,"20062007","BUF","MTL",2,0,0
"19987",1,"20062007","BUF","MTL",2,-1,0
"19988",0,"20062007","BUF","MTL",2,0,0
"19989",1,"20062007","BUF","MTL",3,-1,0
"19990",0,"20062007","NYR","OTT",1,0,0
"19991",0,"20062007","NYR","OTT",2,-1,0
"19992",1,"20062007","NYR","OTT",2,-2,0
"19993",0,"20062007","NYR","OTT",3,-1,0
"19994",1,"20062007","FLA","NYI",1,0,0
"19995",1,"20062007","FLA","NYI",1,1,0
"19996",0,"20062007","FLA","NYI",1,2,0
"19997",0,"20062007","FLA","NYI",2,1,0
"19998",0,"20062007","FLA","NYI",2,0,0
"19999",1,"20062007","FLA","NYI",3,-1,0
"20000",1,"20062007","FLA","NYI",3,0,0
"20001",0,"20062007","FLA","NYI",3,1,0
"20002",0,"20062007","WSH","PHI",1,0,0
"20003",0,"20062007","WSH","PHI",2,-1,0
"20004",1,"20062007","WSH","PHI",2,-2,0
"20005",1,"20062007","WSH","PHI",2,-1,0
"20006",0,"20062007","WSH","PHI",2,0,0
"20007",1,"20062007","WSH","PHI",2,-1,0
"20008",0,"20062007","WSH","PHI",3,0,0
"20009",0,"20062007","WSH","PHI",3,-1,0
"20010",0,"20062007","PIT","ATL",1,0,0
"20011",1,"20062007","PIT","ATL",1,-1,0
"20012",0,"20062007","PIT","ATL",2,0,0
"20013",1,"20062007","PIT","ATL",3,-1,0
"20014",0,"20062007","PIT","ATL",3,0,0
"20015",1,"20062007","PIT","ATL",3,-1,0
"20016",0,"20062007","PIT","ATL",4,0,0
"20017",1,"20062007","TOR","DET",1,0,0
"20018",1,"20062007","TOR","DET",1,1,0
"20019",1,"20062007","TOR","DET",2,2,0
"20020",0,"20062007","TOR","DET",2,3,0
"20021",1,"20062007","TOR","DET",2,2,0
"20022",1,"20062007","TOR","DET",3,3,0
"20023",0,"20062007","CBJ","STL",1,0,0
